pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
9180,425000,3,1.75,1610,144619,1,0,0,3,7,1610,0,1977,98024,2220,144619
9181,230000,2,1,800,17965,1,0,0,4,5,800,0,1942,98058,1500,8925
9182,265000,3,1,960,9748,1,0,0,3,5,960,0,1922,98065,1600,9958
9183,395000,1,1,900,6380,1,0,0,3,6,900,0,1947,98125,1830,6380
9184,982000,4,2.5,2790,10289,2,0,0,3,9,2790,0,1987,98006,2650,10126
9185,1030000,5,3.5,5050,16500,2,0,2,3,11,5050,0,2001,98075,4570,16500
9186,296000,2,1,750,4680,1,0,0,3,5,750,0,1948,98117,1450,4400
9187,670000,3,3,2980,3730,2,0,0,3,9,2980,0,2005,98029,2710,3640
9188,260656,3,1,1620,13803,1,0,0,4,6,1620,0,1969,98038,1260,10370
9189,550000,4,3,2760,13113,1,0,0,4,8,1760,1000,1974,98028,1900,13113
9190,338900,3,1.75,1180,4000,1,0,0,3,7,1040,140,1929,98118,1430,4000
9191,487250,4,2,1690,3250,1.5,0,0,3,7,1550,140,1901,98103,1620,3250
9192,265000,3,2.5,1340,10290,1,0,0,4,7,1140,200,1981,98042,1760,7903
9193,432250,3,2.25,1440,6232,2,0,0,3,7,1440,0,1985,98029,1740,5999
9194,356000,4,2.5,2470,5074,2,0,0,3,8,2470,0,2004,98038,2470,5078
9195,384000,3,2.25,990,736,2.5,0,0,3,8,880,110,2009,98105,1030,1201
9196,284850,3,1.5,1590,8256,1,0,1,3,7,1090,500,1969,98003,1950,7840
9197,340000,4,2.5,2360,7475,2,0,0,3,8,2360,0,1992,98031,2280,7570
9198,635000,4,3,2100,3800,2,0,0,3,8,2100,0,1972,98115,1320,3800
9199,1340000,4,3.5,3190,5040,2,0,3,3,10,2160,1030,2003,98144,2390,4800
9200,685000,4,2.5,2820,10125,2,0,0,3,8,2820,0,2008,98155,1560,10125
9201,936000,3,1.75,2960,12420,1,0,2,4,8,1480,1480,1952,98116,2700,9106
9202,525000,4,1.5,1680,10500,2,0,0,3,7,1680,0,1962,98033,1830,10264
9203,2400000,4,3.75,4090,24825,2,0,0,4,11,3400,690,1926,98102,3910,11500
9204,252000,3,2,1420,6788,2,0,0,3,7,1420,0,1990,98023,1790,6607
9205,447000,3,1,1310,7000,1,0,0,4,7,1310,0,1958,98008,1280,7300
9206,615000,3,2.5,2980,43301,1,0,0,4,8,1930,1050,1978,98077,2890,35915
9207,249950,5,2,1730,7375,1,0,0,4,6,1730,0,1944,98178,1550,7125
9208,895000,3,2,2160,105415,1,0,0,3,10,2160,0,1991,98059,2760,9620
9209,302300,5,2.75,3130,9450,1,0,0,4,8,1580,1550,1973,98023,1900,9000
9210,609000,4,2.5,3240,23870,1,0,0,3,9,1840,1400,1972,98155,2290,13340
9211,397000,2,1,1000,7664,1,0,2,3,7,1000,0,1939,98115,1570,6350
9212,389000,2,1.75,1160,4848,2,0,1,4,7,1160,0,1949,98118,1990,7440
9213,325000,3,1,1300,8879,1,0,0,3,7,920,380,1950,98155,1530,6960
9214,289000,3,2,1680,8424,1,0,0,3,7,1680,0,1993,98022,1990,8545
9215,825000,2,2,1830,3600,1,0,0,4,7,1230,600,1926,98109,2020,3600
9216,265000,4,1.5,1740,12728,1,0,0,4,7,1180,560,1964,98003,1830,11125
9217,750000,4,2.5,3210,8938,2,0,0,3,10,3210,0,2005,98075,3740,8108
9218,615000,4,2.75,2750,15450,1,0,0,3,8,1800,950,1978,98155,2750,10620
9219,1120000,4,2.5,3180,31931,1,0,0,4,10,2390,790,1978,98007,3180,35007
9220,425000,2,2,1280,4095,2,0,0,4,8,1280,0,1918,98136,1470,5500
9221,230000,3,2,1310,7332,1,0,0,3,7,1310,0,1987,98038,1530,7362
9222,1440000,5,3.5,3420,8000,2,0,0,3,10,3420,0,2006,98040,1900,8000
9223,213000,2,1,1000,10200,1,0,0,3,6,1000,0,1961,98024,1150,13702
9224,752500,2,2.5,2280,6230,1,0,0,3,8,2280,0,2005,98053,1640,5931
9225,269500,3,2,1640,8395,1,0,0,4,7,1640,0,1991,98038,1510,7180
9226,815000,3,2,2310,6000,2,0,1,4,9,1560,750,1926,98199,2000,6000
9227,375000,3,2,1410,10078,1,0,0,4,6,1410,0,1983,98072,2090,9202
9228,495000,3,3.5,2380,6250,2,0,3,3,8,1670,710,1997,98118,2540,4010
9229,259000,4,1.5,1810,9000,1.5,0,0,3,7,1810,0,1960,98168,1520,9780
9230,903000,3,2.75,3860,12786,2,0,0,4,10,3860,0,1984,98006,2820,14636
9231,885000,4,2.25,4470,86225,2,0,0,3,10,4470,0,1991,98053,3850,97049
9232,255000,3,1,1250,9472,1,0,0,4,6,1250,0,1972,98059,1590,9600
9233,105500,2,1,930,7740,1,0,0,1,5,930,0,1932,98148,1620,8584
9234,349950,2,1,1050,6317,1.5,0,0,4,7,1050,0,1913,98019,1600,9616
9235,782000,4,3.5,3780,7769,2,0,0,3,9,3110,670,2001,98052,3310,7945
9236,499950,3,3.5,1820,1991,2,0,0,3,8,1430,390,2014,98144,1550,1460
9237,279000,4,2.75,2180,8475,1,0,0,4,7,1330,850,1987,98031,1500,7140
9238,246000,3,1.5,1630,10200,1,0,0,4,8,1300,330,1976,98023,1960,6700
9239,435000,4,2.25,2140,6355,2,0,0,3,7,2140,0,2002,98065,2480,5746
9240,650000,3,2,1840,3075,1,0,0,5,7,920,920,1928,98103,1480,3774
9241,440000,3,1,1050,7500,1,0,0,3,6,1050,0,1900,98136,1380,7500
9242,278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,98148,2170,8452
9243,495000,4,2.5,2480,91911,1,0,2,4,7,1470,1010,1973,98027,2540,91911
9244,554000,3,2.5,2140,4126,2,0,0,3,8,1960,180,2005,98027,2280,2615
9245,260000,4,1.75,1810,7480,1,0,0,3,7,1230,580,1977,98023,1870,9594
9246,518000,5,2.5,2890,13104,2,0,0,3,8,2890,0,2006,98019,3020,9300
9247,300000,3,2.5,1260,3855,2,0,0,3,8,1260,0,1999,98059,1310,3344
9248,851000,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,98053,3660,89298
9249,160000,3,1,1200,8360,1,0,0,2,6,1200,0,1948,98118,1570,6823
9250,2200000,5,4,5840,11652,2,0,1,3,11,4410,1430,1988,98004,3120,13639
9251,285000,3,2,1460,6377,1,0,0,3,7,1460,0,1995,98038,1600,6250
9252,482000,3,2.5,2420,7307,2,0,0,3,7,2420,0,1998,98065,2420,5577
9253,354000,4,2.5,2580,5476,2,0,0,3,8,2580,0,2005,98031,2900,5476
9254,380000,4,1,1200,2171,1.5,0,0,3,7,1200,0,1933,98133,1130,1598
9255,925000,4,2.5,2910,48351,1,0,0,4,8,1910,1000,1967,98005,2760,43560
9256,1520000,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1907,98119,1710,3600
9257,399950,3,1.5,2080,5244,1,0,0,3,7,1190,890,1959,98125,1850,6982
9258,370000,4,2.75,2200,5207,1,0,0,5,7,1120,1080,1951,98133,1210,6008
9259,660000,5,2.25,3740,14913,1.5,0,0,4,9,3740,0,1979,98074,2180,7600
9260,612000,5,2.5,2300,7000,1,0,0,3,8,1290,1010,1975,98052,2080,7280
9261,339100,4,2.5,2350,10655,2,0,0,3,8,2350,0,1992,98092,2210,7028
9262,342000,3,2.5,1740,2226,2,0,0,3,8,1320,420,2008,98106,1740,1789
9263,600000,4,3.5,3270,15160,1,0,2,3,8,1660,1610,1997,98155,2790,15160
9264,365000,4,2.5,2420,8404,2,0,0,3,8,2420,0,2013,98042,2440,4822
9265,659950,4,2.75,3510,9400,2,0,0,3,9,3510,0,2014,98059,3550,9429
9266,1230000,4,2.5,3040,7000,2,0,0,3,9,3040,0,2001,98040,2320,17511
9267,229500,2,1.75,1870,6625,1,0,0,3,7,960,910,1948,98178,1680,6000
9268,230000,3,1,1120,7500,1,0,0,3,7,1120,0,1965,98146,1120,5000
9269,329900,2,2.5,980,1021,3,0,0,3,8,980,0,2008,98117,980,1023
9270,630000,4,2.5,2540,4727,2,0,0,3,9,2540,0,1999,98034,3640,5129
9271,199990,2,1,890,6430,1,0,0,3,6,890,0,1935,98022,1460,6430
9272,248500,2,1,720,5160,1,0,0,3,6,720,0,1949,98106,990,5160
9273,250000,4,3,2250,7882,2,0,0,3,8,1570,680,1986,98198,1550,7508
9274,157000,1,1,870,26326,1,0,0,3,6,870,0,1939,98198,1250,10608
9275,499950,3,1,1440,5580,1.5,0,0,3,7,1440,0,1908,98115,2010,5580
9276,278500,3,1.75,1390,8980,1,0,0,4,8,1390,0,1985,98022,1770,9085
9277,216000,2,1,1810,10360,1,0,0,3,6,1010,800,1946,98178,1810,10360
9278,250000,3,2.5,1730,7200,2,0,0,4,7,1730,0,1985,98031,1770,7396
9279,358000,3,3.25,1410,1442,3,0,0,3,8,1360,50,2006,98125,1500,1200
9280,250000,3,1.75,1590,7560,1,0,0,3,7,1130,460,1984,98031,1500,7560
9281,230000,3,1,1060,10228,1,0,0,3,7,1060,0,1948,98155,1570,10228
9282,549900,3,2,1280,960,2,0,0,3,9,1040,240,2014,98122,1280,1173
9283,1270000,3,2.5,3060,9576,2,0,0,3,10,3060,0,2005,98004,3060,9579
9284,270000,4,2.5,1900,8282,1,0,0,3,7,1900,0,1968,98022,1420,8350
9285,645000,4,2.5,2690,18653,2,0,0,3,8,2690,0,1985,98074,2230,9744
9286,615000,4,2.25,2500,10062,1,0,0,3,8,1600,900,1975,98052,2500,9750
9287,429950,3,2.25,2060,10160,1,0,0,4,8,1340,720,1967,98155,2320,11186
9288,583500,4,1,1530,3900,1.5,0,0,4,7,1530,0,1908,98107,1300,3900
9289,325000,4,2.25,2460,7620,1,0,0,3,7,1230,1230,1969,98106,2090,7620
9290,450000,3,2.25,1610,8296,2,0,0,3,8,1610,0,1978,98115,1610,8288
9291,729000,4,2.5,2450,27081,2,0,0,3,8,2450,0,1985,98052,2630,12025
9292,325000,2,2.5,1170,1638,2,0,0,3,8,1170,0,2008,98133,1350,1407
9293,985000,4,2.25,4230,37769,2,0,0,3,11,4230,0,1989,98077,3890,37034
9294,375000,3,1,1200,5404,1,0,0,3,6,1200,0,1937,98117,1200,5987
9295,482000,5,2.25,2230,9600,1,0,0,3,8,1320,910,1978,98077,2080,9760
9296,190000,2,1,930,11450,1,0,0,3,6,930,0,1946,98178,1150,11450
9297,515000,3,2.5,1790,7167,2,0,0,3,8,1790,0,1989,98074,1680,7418
9298,330000,3,2.5,2040,14071,2,0,0,3,7,2040,0,1995,98019,1890,14040
9299,488000,3,2.5,1940,5660,2,0,0,3,8,1940,0,2001,98072,2110,4581
9300,210000,3,2.5,1040,2643,2,0,0,3,7,720,320,2004,98118,1540,5110
9301,410000,3,2.5,1860,15457,2,0,0,3,8,1860,0,1997,98019,2040,14055
9302,774888,3,2.25,2420,23507,1,0,0,4,8,2420,0,1969,98027,2540,22257
9303,264950,2,1,1000,6000,1,0,0,3,6,1000,0,1951,98126,1250,6000
9304,467000,3,1,1660,6582,1,0,0,5,7,1000,660,1946,98133,1110,6584
9305,825000,5,3.5,4140,6770,2,0,0,3,9,3030,1110,2004,98027,3960,5431
9306,250000,4,2.75,1920,7102,1,0,0,3,7,1130,790,1992,98106,1830,6440
9307,485000,4,1,1620,4080,1.5,0,0,3,7,1620,0,1923,98105,1760,4080
9308,500000,3,1,1370,3500,1.5,0,0,3,7,1370,0,1905,98103,1590,4500
9309,1170000,3,2.5,2670,5000,2,0,3,5,9,2000,670,1942,98144,2320,5000
9310,990000,3,2.75,2500,6350,2,0,0,5,9,2370,130,1979,98122,2090,5454
9311,640000,5,2.5,3220,4759,2,0,0,3,8,3220,0,2003,98075,2550,4759
9312,389999,3,2.25,1445,1471,2,0,0,3,7,1300,145,2003,98027,1410,1399
9313,490000,3,3,1730,2940,3,0,0,3,7,1730,0,1985,98117,1690,4410
9314,423000,4,2.5,2320,4254,2,0,0,3,8,2320,0,2004,98059,2330,4602
9315,305000,2,1,1290,3140,2,0,0,3,7,1290,0,2008,98053,1290,2628
9316,186000,3,2,1340,4320,1,0,0,3,5,920,420,1912,98002,980,6480
9317,320000,3,1.75,2000,9760,1,0,0,4,8,1400,600,1978,98058,1890,8089
9318,220000,3,2.5,1980,11900,2,0,0,3,8,1980,0,1990,98092,2130,9933
9319,790000,3,1.75,1790,6117,1,0,2,3,8,1350,440,1940,98199,1960,5554
9320,265000,4,3,1730,7264,2,0,0,3,6,1730,0,1920,98168,1500,12104
9321,560000,3,3.25,1530,1786,2,0,0,3,8,1200,330,2007,98117,1390,2900
9322,729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,98116,1510,1352
9323,579000,3,2.5,2300,18540,1,0,0,3,8,1800,500,1961,98177,2460,18540
9324,399950,4,1.5,1850,6125,1.5,0,0,3,6,1110,740,1945,98126,990,6125
9325,448000,4,2.5,2510,6853,2,0,2,3,9,2510,0,2006,98038,3400,6965
9326,852000,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1913,98107,1820,5000
9327,290000,3,1.75,1590,13500,1,0,0,4,7,1090,500,1980,98038,1540,10375
9328,245000,3,1.5,1330,7125,2,0,0,3,7,1330,0,1968,98034,1570,7350
9329,1300000,5,4,3870,5929,2,0,0,3,10,3870,0,2014,98052,3600,5625
9330,250000,4,2,1960,7560,1,0,0,5,7,1160,800,1978,98031,1950,7560
9331,515000,3,1.75,1570,10939,1,0,0,3,8,1200,370,1974,98052,1760,10200
9332,575000,4,2.5,2630,6247,2,0,0,3,8,2630,0,1992,98029,2130,4668
9333,575000,2,1,1320,4750,1.5,0,0,4,7,1320,0,1928,98107,1360,2873
9334,257000,2,1,770,11084,1,0,0,4,6,770,0,1947,98155,1010,11084
9335,345000,3,2.25,2120,15003,2,0,0,3,7,2120,0,1984,98059,2070,15203
9336,371000,4,1.75,1690,10854,1,0,0,3,7,1690,0,1977,98056,2390,7000
9337,213000,2,1,750,6089,1,0,2,3,6,750,0,1937,98055,1430,6451
9338,321000,4,1,1300,18836,1,0,0,4,7,1300,0,1941,98056,1540,8498
9339,535000,3,1,1090,3000,1.5,0,0,4,8,1090,0,1929,98117,1570,5080
9340,300000,4,2.5,2700,10814,1,0,0,4,8,1560,1140,1966,98030,2460,6310
9341,662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,98008,1850,10230
9342,185000,4,1,1380,6700,1,0,0,3,7,1190,190,1928,98168,1380,8292
9343,292000,3,1.75,1650,14633,1,0,0,4,7,1650,0,1958,98056,1370,12495
9344,705000,2,2.5,2300,6400,1,0,0,3,8,2300,0,2007,98053,2300,6400
9345,387500,4,1,1320,4440,1.5,0,0,3,7,1320,0,1929,98122,1260,4440
9346,1250000,5,3.25,3930,12719,2,0,2,4,10,2540,1390,1974,98040,3600,15909
9347,190000,1,1,720,4800,1,0,0,3,6,720,0,1914,98118,1240,4860
9348,505000,4,1,1480,12675,1.5,0,0,4,7,1480,0,1929,98133,1820,7995
9349,213500,2,1.5,2060,7713,1.5,0,0,4,7,2060,0,1930,98030,1780,7713
9350,309000,3,2.5,1950,3825,2,0,0,3,7,1950,0,2013,98042,1950,3825
9351,1060000,6,2.75,2980,20000,1,0,4,3,8,2130,850,1965,98177,2730,20000
9352,717000,4,2.5,2540,4241,2,0,0,3,8,2540,0,2009,98052,3010,4929
9353,265000,3,1.5,1460,8505,1,0,0,4,7,1460,0,1955,98055,1580,8505
9354,963000,4,3.5,3280,6603,2,0,0,3,10,3280,0,2007,98027,3280,7333
9355,525000,5,3,2450,4591,2,0,0,3,7,2450,0,1994,98117,1060,5500
9356,1800000,4,3.25,4060,13000,2,0,3,3,11,4060,0,2000,98040,3220,13800
9357,205000,3,1.5,1420,5000,1,0,0,3,7,920,500,1987,98198,1400,7500
9358,420000,3,2.25,2520,26943,1,0,0,3,7,1760,760,1977,98028,2300,10004
9359,1300000,4,2.25,2860,5658,2,0,3,3,10,2130,730,1933,98199,2700,5221
9360,415000,3,1,1170,6700,1,0,0,3,8,1170,0,1957,98125,2410,7620
9361,475000,3,1,1270,4268,1,0,0,3,7,1270,0,1921,98117,1310,4080
9362,515000,3,2.25,1300,1180,3,0,0,3,8,1300,0,2008,98103,1300,1174
9363,435000,4,2.75,2110,8751,1,0,0,3,7,1510,600,1962,98011,1660,10295
9364,465000,3,1.5,1280,4720,1,0,0,4,7,850,430,1941,98126,1280,4720
9365,358000,4,2,2200,3060,1,0,0,3,7,1100,1100,1908,98118,1410,5100
9366,495800,4,1.5,1710,4600,1.5,0,0,3,7,1710,0,1924,98115,1740,4455
9367,1020000,4,3.5,3770,8501,2,0,0,3,10,3770,0,2008,98033,1520,9660
9368,381000,3,1.75,2700,18246,1,0,0,4,7,1510,1190,1967,98059,1620,16986
9369,230000,3,1,1120,32250,1,0,0,4,6,1120,0,1934,98070,1010,335289
9370,455000,3,1,2400,17239,1,0,0,4,7,1890,510,1940,98028,2390,7350
9371,924000,5,2.75,3210,8001,2,0,0,3,9,3210,0,2014,98074,3190,6624
9372,291700,3,2.5,1970,4120,1.5,0,0,3,6,1230,740,1927,98106,1470,4080
9373,860000,5,3.25,4500,9648,2,0,4,4,8,3000,1500,1968,98125,2780,21132
9374,1210000,4,2.5,3430,35120,2,0,0,3,10,3430,0,1984,98033,3920,35230
9375,335000,2,1.75,1060,1202,2,0,0,3,7,760,300,2003,98136,1060,1493
9376,660000,4,3.25,3030,9273,2,0,0,5,8,3030,0,1988,98029,2360,7632
9377,575000,5,2.25,3550,7992,2,0,0,3,8,3550,0,1968,98034,2110,7992
9378,600000,3,1.75,2930,19876,1,0,0,3,9,2030,900,1993,98072,2740,11499
9379,255000,3,1,1010,7690,1,0,0,4,6,1010,0,1958,98058,1010,7619
9380,399700,4,1.75,1320,4800,1,0,0,4,7,870,450,1930,98106,940,4800
9381,200500,3,1.75,1260,9346,1,0,0,4,7,1260,0,1963,98030,1800,9705
9382,570000,5,1.75,2510,9750,1.5,0,0,3,8,2510,0,1969,98052,1900,9750
9383,615000,3,1.75,2660,7800,1,0,0,4,8,1330,1330,1951,98117,1950,6240
9384,412000,4,1.5,1960,5000,1,0,0,3,7,980,980,1912,98106,1300,5000
9385,251700,3,2.25,1810,11800,1,0,0,3,7,1240,570,1977,98178,1810,5641
9386,185000,3,1.75,1080,9262,1,0,0,3,7,1080,0,1968,98178,1090,9262
9387,289950,4,3,2040,5050,1,0,0,3,8,1490,550,1993,98092,2020,6118
9388,340000,3,2,1570,14992,1,0,0,3,8,1570,0,2001,98014,1640,15000
9389,265000,2,1,1000,31505,1,0,0,3,6,1000,0,1960,98019,1560,22597
9390,265000,3,1,1010,14948,1,0,0,5,6,1010,0,1969,98059,1510,9600
9391,219950,3,1,1210,8000,1,0,0,3,6,1210,0,1954,98198,1430,8000
9392,1250000,4,2.75,4120,12500,1,0,4,4,8,2060,2060,1947,98116,3680,5000
9393,315000,5,2.5,3220,5751,2,0,0,3,8,3220,0,2002,98042,2740,5500
9394,469000,3,1.75,1480,800,2,0,0,3,8,1000,480,2014,98136,1480,1143
9395,379000,4,1.5,2020,7560,1,0,0,4,7,2020,0,1960,98059,1410,8080
9396,530000,3,2.5,1950,9906,2,0,0,3,8,1950,0,1988,98074,1860,7689
9397,1490000,6,2.75,4430,6440,2,0,3,3,10,2680,1750,1964,98118,3530,7314
9398,209950,2,1,860,5080,1,0,0,3,7,860,0,1960,98032,1250,6477
9399,544950,3,1.75,1830,7371,1,0,0,3,7,1830,0,1957,98008,1600,7700
9400,380000,3,3.25,2090,51212,1,0,0,3,8,1510,580,1989,98092,2690,40820
9401,417000,4,2.25,2300,7700,1,0,0,3,7,1380,920,1959,98125,2010,8820
9402,218000,5,1.75,1930,8040,1,0,0,4,8,1930,0,1966,98023,2370,8000
9403,525000,5,2.25,2500,8621,1.5,0,0,4,7,2500,0,1968,98034,1980,7395
9404,330000,3,1.75,1250,8100,1,0,0,3,7,1250,0,1951,98146,1300,8175
9405,1570000,4,2.75,2810,8570,2,0,0,3,10,2810,0,1993,98004,2810,9621
9406,209950,3,1,1660,8800,1,0,0,4,7,960,700,1963,98023,1370,10112
9407,910000,3,2.5,2720,7250,2,0,0,3,9,2720,0,1990,98033,2870,7250
9408,1390000,3,1.25,2400,6653,3,0,2,3,11,2400,0,1992,98122,1910,6653
9409,570000,3,3,2400,3192,2,0,0,3,7,2400,0,1991,98103,1360,3192
9410,500000,3,2.25,1730,13040,1,0,0,4,8,1290,440,1988,98052,1730,11016
9411,422000,3,1,1160,7854,1,0,0,3,7,1160,0,1960,98125,1300,8317
9412,547500,3,3.25,1720,1977,2,0,0,3,8,1360,360,2007,98122,1720,3420
9413,960000,4,4.5,3720,7746,2,0,0,3,10,3720,0,2014,98034,3080,11067
9414,542000,2,2.25,1800,2819,2,0,2,4,9,1800,0,1979,98008,1800,2755
9415,416000,4,2.5,2890,6322,2,0,0,3,8,2890,0,2011,98038,2380,5738
9416,660000,3,1.75,1750,5200,1,0,1,4,8,1750,0,1956,98117,2060,5200
9417,495000,3,1.75,1890,6557,1,0,0,3,8,1890,0,1967,98125,1920,6793
9418,260000,4,1.75,1960,8400,1,0,0,4,8,1960,0,1967,98023,2080,8400
9419,550000,6,4.5,4520,40164,2,0,0,3,9,3580,940,1953,98031,2870,13068
9420,367400,4,1.5,1280,7400,1,0,0,3,7,1280,0,1958,98008,1310,7400
9421,320000,4,2.75,2110,13260,1,0,0,4,7,1290,820,1979,98058,1980,11016
9422,472000,5,2,2030,9804,1,0,0,3,7,1110,920,1963,98008,1930,7990
9423,665000,4,2,2970,52567,2,0,0,3,8,2970,0,1924,98072,3280,46676
9424,180000,3,1,840,5700,1,0,0,4,5,840,0,1945,98038,1430,12600
9425,1120000,4,4,2530,1774,3,0,2,3,9,2100,430,2013,98119,2160,2400
9426,670000,3,2,2570,10078,1.5,0,0,3,8,2570,0,1965,98008,2660,8013
9427,275000,3,2.25,1260,1488,3,0,0,3,7,1260,0,2009,98133,1190,1095
9428,825000,4,2.25,2110,12653,2,0,0,4,8,2110,0,1972,98040,2350,10980
9429,785000,4,3.5,3310,4850,2,0,0,3,9,3310,0,2010,98053,3320,5955
9430,771005,5,4.5,4000,6713,2,0,0,3,9,4000,0,2015,98024,3690,6600
9431,215000,3,1,1180,9000,1,0,0,4,7,1180,0,1970,98031,1290,8316
9432,329350,2,1,720,6687,1,0,0,3,6,720,0,1942,98117,840,6687
9433,425000,2,1,790,5024,1,0,0,4,7,790,0,1941,98117,1330,5024
9434,395000,3,1.75,1740,6220,1,0,0,4,6,1740,0,1954,98177,1630,8418
9435,760000,4,2.25,3300,8365,3,0,0,3,9,3300,0,2014,98126,1290,8369
9436,450000,2,1,810,4368,1,0,0,3,6,810,0,1958,98115,1890,5253
9437,285000,3,2,2110,6900,1.5,0,0,5,6,1220,890,1955,98178,1350,7683
9438,517000,4,1,1650,8250,1,0,0,3,7,1650,0,1966,98008,2240,9776
9439,311000,3,2,1190,7840,1.5,0,0,4,6,1190,0,1918,98108,1460,3240
9440,500000,3,1.75,1780,11096,1,0,0,3,7,1210,570,1979,98074,1780,10640
9441,490000,3,2.25,2840,107157,2,0,0,4,9,2840,0,1983,98092,2600,215622
9442,249900,2,1,560,7560,1,0,0,3,6,560,0,1944,98126,990,7560
9443,365000,2,1,920,6600,1,0,0,4,6,920,0,1910,98118,1370,5500
9444,454000,3,2.5,1590,4094,2,0,0,3,7,1590,0,1991,98122,1940,3924
9445,548000,5,1.5,1700,7200,1.5,0,0,3,7,1700,0,1937,98011,1460,7194
9446,361500,4,2.5,1980,7334,2,0,0,3,7,1980,0,2003,98038,1850,7134
9447,929950,3,3.5,3790,10829,2,0,0,3,11,3790,0,1993,98027,3620,10989
9448,1480000,3,2.25,3290,5000,2,0,0,3,9,2730,560,1939,98105,2340,4000
9449,776000,2,2,1990,6180,1,0,0,4,7,1010,980,1941,98115,1470,5150
9450,860000,3,3.25,4720,32467,2,0,2,3,10,3190,1530,1998,98059,3260,26386
9451,770000,3,3.5,2050,21744,2,1,4,4,9,1750,300,1930,98166,2300,12200
9452,525000,4,2.75,2360,4924,2,0,0,3,8,2360,0,2008,98028,2360,4670
9453,286000,2,1,780,3475,1,0,0,4,5,780,0,1930,98045,1210,6769
9454,789800,3,2.5,2605,2216,2,0,2,3,9,2090,515,1979,98033,2605,2300
9455,592500,4,3,2170,8240,1,0,0,4,8,1370,800,1968,98052,2020,7944
9456,427000,4,1.75,1460,9750,1,0,0,4,7,1460,0,1967,98008,1820,9840
9457,492000,2,1,1290,6272,1,0,0,4,6,890,400,1922,98115,1260,5376
9458,564950,4,2.75,2990,4521,2,0,0,3,7,2990,0,2014,98028,2580,7539
9459,1260000,4,2.5,3200,7535,2,0,0,3,9,3200,0,2006,98105,1650,6850
9460,1070000,4,2.5,3270,35445,2,0,0,3,11,3270,0,1989,98006,4180,32130
9461,720000,3,1.5,2180,5000,1,0,3,4,8,1090,1090,1941,98116,2070,5000
9462,279000,4,2.25,2090,8941,2,0,0,3,7,2090,0,1975,98058,1890,7946
9463,560000,4,1.75,1980,2700,1.5,0,0,3,8,1210,770,1931,98115,1720,2910
9464,352000,5,2.5,2900,6650,1,0,0,3,7,1450,1450,1964,98168,1600,8246
9465,329000,3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,98146,1140,5280
9466,549950,4,2.5,3780,6800,2,0,0,3,8,3780,0,2004,98038,3640,7326
9467,364950,4,2.5,2070,2992,2,0,0,3,8,2070,0,2002,98058,1900,2957
9468,539900,3,2.5,2500,4203,2,0,0,3,8,2500,0,2001,98065,2460,4798
9469,540000,3,1.75,2280,16671,1.5,0,0,4,6,1760,520,1909,98034,1850,9351
9470,445000,4,2.5,2760,8558,2,0,0,3,7,2760,0,2001,98056,2760,7703
9471,199950,3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,98178,1210,7260
9472,430000,3,2.5,1690,1310,2,0,0,3,8,1140,550,2004,98136,1640,1321
9473,499000,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,98122,1410,3300
9474,750000,4,2.5,3290,7538,2,0,0,3,9,3290,0,2004,98075,3450,7538
9475,288790,3,1.75,1290,1237,2,0,0,3,7,1060,230,2008,98027,1370,942
9476,620000,4,2.5,2720,34498,1,0,0,5,7,1360,1360,1966,98075,1920,22474
9477,625000,4,2,2020,6867,1,0,0,5,8,1010,1010,1942,98115,1250,6842
9478,510000,3,1.5,1730,6240,1,0,1,3,8,1000,730,1954,98136,1620,6240
9479,248000,5,1.75,2190,16788,1,0,2,3,8,1380,810,1978,98030,1920,8366
9480,330000,4,1.5,1250,8400,1,0,0,3,7,960,290,1951,98155,1560,8400
9481,320000,3,3.25,1480,1192,2,0,0,3,8,1180,300,2013,98106,1330,1094
9482,720001,3,2.5,1430,2200,1.5,0,0,4,7,1430,0,1910,98103,1740,4275
9483,900000,3,2.5,2320,5000,2,0,0,3,8,1620,700,1907,98112,2160,5000
9484,799000,3,1.5,2210,6300,1.5,0,0,5,8,2210,0,1916,98144,2700,6300
9485,795000,3,3.25,2260,3727,2,0,0,3,8,1880,380,2003,98119,1600,4800
9486,241000,3,2,1520,7131,1,0,0,3,8,1520,0,1993,98023,1890,7379
9487,300000,3,2.5,1640,5707,2,0,0,3,7,1640,0,1995,98031,1850,5827
9488,484000,6,2.5,3300,13501,1,0,0,3,8,2060,1240,1980,98059,2060,8745
9489,551000,5,3.75,3090,4943,2,0,0,3,10,3090,0,2010,98058,3191,5561
9490,499000,3,2.5,1460,1614,2,0,0,3,8,1180,280,2007,98117,1380,1402
9491,601000,4,1.75,1950,4200,1,0,0,5,7,1040,910,1951,98115,1450,5000
