Int32,String,Double,Int32,Double,Double,Double,Double,Boolean,Int32,Int32,Int32,Double,Double,Int32,Int32,Double,Double,,
11379,1657310170,302000,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,98092,2180,9184,,
11380,8665000040,360000,4,2.5,3200,7282,2,0,0,3,9,3200,0,2007,98188,3030,7290,,
11381,8731982050,367999,4,2.75,3430,8000,1.5,0,0,4,8,3430,0,1972,98023,2090,8000,,
11382,6821102346,505000,3,2.25,1670,1596,2,0,0,3,8,1220,450,2002,98199,1670,1596,,
11383,3832500230,245000,4,2.25,2140,8800,2,0,0,4,7,2140,0,1963,98032,2060,9790,,
11384,8121200460,530000,3,2.5,2030,10958,2,0,0,3,8,2030,0,1983,98052,1960,10282,,
11385,2895550050,280000,3,2.5,1550,4486,2,0,0,3,7,1550,0,2000,98001,1700,4487,,
11386,9274202005,723000,4,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,98116,2430,4748,,
11387,2215901840,199000,3,2.5,1750,6725,1,0,0,3,7,1330,420,1993,98038,1670,7744,,
11388,6163900821,304000,4,2,1310,8454,1,0,0,4,7,1310,0,1953,98155,1320,8274,,
11389,9536600810,380000,4,2.5,1984,32400,1,0,0,3,8,1564,420,1962,98198,1390,9152,,
11390,4039300810,427000,3,1,1200,5252,1,0,0,3,7,1200,0,1962,98007,1800,7920,,
11391,9191200435,471000,4,1.75,1450,3750,1,0,0,4,7,950,500,1925,98105,1850,4000,,
11392,1336300445,1.27E+06,4,3,3130,2646,2.5,0,0,5,9,2290,840,1906,98102,2920,4500,,
11393,9828201920,360000,3,1,1280,3870,1,0,0,3,7,640,640,1945,98122,1280,4800,,
11394,3959400135,380000,2,1,1210,4800,1,0,0,3,8,1060,150,1950,98108,1380,4800,,
11395,6669020500,330000,4,1.75,2440,7350,1,0,0,3,8,1610,830,1978,98032,2180,7680,,
11396,1020069017,700000,4,1,1300,1651359,1,0,3,4,6,1300,0,1920,98022,2560,425581,,
11397,766800090,195000,3,1.75,1570,8459,1,0,0,3,7,1570,0,1991,98022,1650,8844,,
11398,6413100090,458000,2,1.75,990,5850,1,0,0,4,6,990,0,1942,98125,840,6110,,
11399,7202290140,455800,3,2.5,1690,4584,2,0,0,3,7,1690,0,2002,98053,1600,3164,,
11400,9151600106,750000,4,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,98116,2610,5400,,
11401,8127700735,1.10E+06,4,4,3530,8400,2,0,0,5,8,2630,900,1958,98199,2340,8216,,
11402,5608000590,929950,3,3.5,3790,10829,2,0,0,3,11,3790,0,1993,98027,3620,10989,,
11403,2488200455,405500,2,2.75,1350,1252,2,0,0,3,8,1120,230,2006,98136,1410,1265,,
11404,3026059014,400000,3,1.5,1950,4473,1,0,0,4,6,1530,420,1914,98034,2670,14256,,
11405,8731951370,269000,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,98023,2190,8910,,
11406,5547700190,672500,3,2.5,2450,5760,2,0,0,3,9,2450,0,2000,98074,2450,5762,,
11407,5413200140,213550,3,2.5,1580,8541,2,0,0,3,7,1580,0,1990,98001,1640,7542,,
11408,7686203180,172500,3,1,1040,7500,1,0,0,4,6,1040,0,1954,98198,1270,8000,,
11409,622059031,759600,4,1,1540,115434,1.5,0,0,4,7,1540,0,1923,98031,2027,23522,,
11410,1432400060,230000,2,1,950,7560,1,0,0,3,6,950,0,1958,98058,1160,7560,,
11411,4292300010,405000,3,1.75,1980,8100,1,0,0,4,7,1310,670,1949,98133,1450,8212,,
11412,7229900250,228000,3,1,1000,16376,1,0,0,3,7,1000,0,1959,98059,1420,16192,,
11413,461002150,725000,4,1.75,2000,3750,1,0,0,5,8,1120,880,1950,98117,1370,5000,,
11414,3578401060,345000,3,2.25,1920,9672,2,0,0,4,8,1920,0,1984,98074,1950,10125,,
11415,3073500045,492000,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,98133,1620,8883,,
11416,7625700305,564000,3,1.75,1980,6250,1,0,1,5,7,1090,890,1910,98136,1980,6250,,
11417,5569620050,731688,4,3,2630,5772,2,0,0,3,9,2630,0,2006,98052,3460,6158,,
11418,2944500340,315000,4,2.75,2200,8580,1,0,0,3,8,1860,340,1991,98023,2290,7816,,
11419,8856950310,245000,3,1.75,1260,6908,1,0,0,3,7,1260,0,1994,98038,1810,7159,,
11420,922049078,157000,1,1,870,26326,1,0,0,3,6,870,0,1939,98198,1250,10608,,
11421,9183700845,175000,2,1,800,7150,1,0,0,3,5,800,0,1933,98030,1220,8019,,
11422,5466350160,205000,3,2.5,1600,7295,2,0,0,2,7,1600,0,1993,98042,1410,9000,,
11423,7853310450,589500,4,2.5,2630,6326,2,0,0,3,9,2630,0,2008,98065,3240,6229,,
11424,9567800140,310000,3,1,1240,7194,1,0,0,3,6,1090,150,1936,98011,2090,8514,,
11425,8731951670,270000,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,98023,2120,8000,,
11426,1048000060,543000,3,2.25,1240,949,3,0,0,3,8,1240,0,2008,98103,1310,1140,,
11427,8078460320,598850,4,2.5,2350,7245,2,0,0,3,8,2350,0,1993,98074,2350,9419,,
11428,9126101511,863500,4,3,3250,2760,2.5,0,0,3,8,2420,830,1905,98122,1260,2780,,
11429,797000258,350000,2,2.75,2820,11770,2,0,0,3,7,1630,1190,1947,98168,1690,12500,,
11430,1061500510,350000,4,1.75,2420,8400,1,0,0,5,7,1620,800,1964,98056,1660,8400,,
11431,3261020370,653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,98034,2480,8750,,
11432,7517500611,720000,3,2.5,2020,1159,3,0,3,3,8,2020,0,2000,98103,1920,3600,,
11433,3131201310,525000,5,1,1280,3876,1.5,0,0,3,7,1280,0,1923,98105,1420,3825,,
11434,8731980680,329000,3,2.75,1920,7700,1,0,0,4,8,1320,600,1978,98023,2040,8000,,
11435,1782500065,420000,4,1.75,1320,4978,1,0,0,4,7,940,380,1942,98126,1260,4693,,
11436,5066400483,249900,3,1.75,1380,14000,1,0,0,4,5,1380,0,1939,98001,1490,18503,,
11437,3972900195,315000,3,1,1390,8333,1,0,0,3,7,1390,0,1982,98155,1320,7090,,
11438,1843130360,295000,3,2.5,2030,4867,2,0,0,3,7,2030,0,2003,98042,2030,5000,,
11439,5700000465,666000,3,2.5,3000,5000,1.5,0,0,4,7,2110,890,1918,98144,1970,5000,,
11440,3353404265,460000,3,2.5,2720,40813,2,0,0,3,8,2720,0,2001,98001,2250,40511,,
11441,8562780280,331000,2,2.25,1240,720,2,0,0,3,7,1150,90,2008,98027,1260,810,,
11442,9274200620,490000,2,1.75,1670,4200,2,0,0,3,7,1670,0,1912,98116,1340,2875,,
11443,3876800710,350000,3,1.75,1000,8268,1,0,0,3,6,1000,0,1969,98072,1220,7800,,
11444,752000035,699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,2006,98125,1200,7920,,
11445,8113100850,402500,3,1,1290,4000,1.5,0,0,3,7,1290,0,1926,98118,1160,5040,,
11446,9526600340,729000,3,2.5,2440,4244,2,0,0,3,8,2440,0,2011,98052,2690,4556,,
11447,2147300050,462600,3,2,1320,4000,1,0,0,4,6,1020,300,1940,98118,2410,6212,,
11448,8732190990,229000,4,2.25,2010,7688,1,0,0,3,8,1170,840,1979,98023,1990,7688,,
11449,9516500100,525000,3,1.75,1600,9579,1,0,0,3,8,1180,420,1977,98072,1750,9829,,
11450,2397101606,2.63E+06,6,4.75,5540,7200,2.5,0,2,4,11,3950,1590,1909,98119,2930,7200,,
11451,1438000190,549995,4,3.5,2660,5690,2,0,0,3,8,1920,740,2014,98059,2970,5690,,
11452,1924059248,870000,4,3,4500,21780,2,0,2,3,9,3040,1460,1980,98040,3540,20473,,
11453,3425079088,509950,3,2.5,2210,70567,2,0,3,3,9,2210,0,1995,98014,2000,73616,,
11454,9558020240,475000,5,2.75,3080,6600,2,0,0,3,9,3080,0,2002,98058,3080,6600,,
11455,3420069065,360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,98022,1880,16963,,
11456,7518502960,395000,2,1,980,5100,1,0,0,4,6,980,0,1907,98117,1190,5100,,
11457,4217401365,1.48E+06,5,3.25,3680,10300,1.5,0,0,4,10,3680,0,1927,98105,2690,7200,,
11458,284000095,1.20E+06,2,2.25,2160,17861,2,1,4,4,9,2160,0,1956,98146,2660,18530,,
11459,2324039036,597500,3,2,2150,5400,1.5,0,0,4,7,1380,770,1911,98126,1940,6500,,
11460,1221000562,187000,3,2.5,1730,1803,2,0,0,3,7,1730,0,2005,98166,1190,7980,,
11461,9406550060,339500,4,2.5,1930,7862,2,0,0,3,7,1930,0,1994,98038,1640,9145,,
11462,7140200250,200000,4,2.75,1910,7210,1,0,0,4,7,1430,480,1980,98030,1750,7446,,
11463,1330900050,550000,3,2.25,1850,37264,2,0,0,3,8,1850,0,1981,98053,2390,36036,,
11464,3226079091,755000,3,2.5,3680,203860,1.5,0,0,3,9,3680,0,1994,98014,2410,144183,,
11465,419000015,299950,4,1,1170,5400,1,0,0,5,6,1170,0,1953,98056,1100,5400,,
11466,7796000095,1.09E+06,3,2.75,3170,34850,1,0,0,5,9,3170,0,1957,98033,3920,36740,,
11467,6430500293,395000,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,98103,1160,4080,,
11468,4217400185,835000,4,2.75,1550,4000,1.5,0,0,3,9,1550,0,1930,98105,2120,4000,,
11469,7795400046,276900,2,1,1350,10096,1,0,2,4,7,1350,0,1952,98045,1280,10095,,
11470,2619950400,396800,4,2.5,2200,6018,2,0,0,3,8,2200,0,2010,98019,2480,5899,,
11471,4191400090,525000,4,1.5,1680,10500,2,0,0,3,7,1680,0,1962,98033,1830,10264,,
11472,333100209,690000,3,1.75,2330,16300,2,0,0,3,9,2330,0,1964,98034,2330,16300,,
11473,2787250090,562000,5,3,2795,15101,2,0,0,3,8,2795,0,1996,98019,2750,14567,,
11474,1036400200,697000,4,1.75,1670,13125,1,0,0,5,8,1670,0,1973,98052,2360,12500,,
11475,4468400214,318000,3,2.25,1250,1017,3,0,0,3,8,1250,0,2008,98133,1250,1017,,
11476,627300190,839000,4,2.75,2400,12469,1,0,2,4,8,1760,640,1958,98008,2400,10400,,
11477,7217400650,458500,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,98122,1280,3150,,
11478,2391602650,522000,3,1,1230,4600,1.5,0,0,3,7,1230,0,1929,98116,1230,4600,,
11479,7334501250,325000,3,2.5,1870,9825,1,0,0,4,7,1250,620,1994,98045,1380,11475,,
11480,98030140,785500,4,4,3280,8448,2,0,0,3,10,3280,0,2007,98075,3730,8030,,
11481,7986400360,770000,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1926,98107,1450,4265,,
11482,7283900045,549950,3,2.5,2160,6288,2,0,0,3,8,2160,0,1996,98133,1830,7600,,
11483,3630180240,808900,5,2.5,2900,5901,2,0,0,3,9,2900,0,2006,98027,3200,5775,,
11484,4040800120,447000,3,1,1220,7200,1,0,0,4,7,1220,0,1965,98008,1320,7200,,
11485,8682291630,559000,2,2,1930,5520,1,0,0,3,8,1930,0,2006,98053,1640,4533,,
11486,1922059298,175000,3,1,1460,11880,1,0,0,2,7,1460,0,1961,98030,1310,9315,,
11487,9828701565,375000,3,2,2240,5200,1,0,0,3,7,1630,610,1954,98112,1470,3775,,
11488,4027701294,485000,3,2.75,2650,12350,1,0,0,4,7,1470,1180,1975,98028,1950,14075,,
11489,1630700361,530000,4,1.75,2860,48351,1,0,0,3,8,1710,1150,1978,98077,2460,43560,,
11490,8001600150,300000,3,1.5,1810,8232,1,0,0,3,8,1810,0,1988,98001,2260,8491,,
11491,4221270340,655000,3,2.5,2320,4721,2,0,0,3,8,2320,0,2004,98075,2250,4356,,
11492,3179101945,864000,4,1.75,2260,6600,1,0,0,5,8,1220,1040,1948,98115,2240,6600,,
11493,4310701330,415000,3,1.5,1220,835,1.5,0,0,4,6,1220,0,1950,98103,1360,1251,,
11494,9211010220,530000,4,2.5,3250,4500,2,0,0,3,8,3250,0,2008,98059,3030,4598,,
11495,3879900750,579000,2,2.5,1280,1051,2,0,0,3,8,1080,200,2009,98119,1580,1279,,
11496,9828201202,622000,3,1.5,1650,3150,1.5,0,0,4,8,1650,0,1929,98122,1650,4500,,
11497,5409800120,312200,4,2.5,2910,8596,2,0,0,3,8,2910,0,2004,98003,2770,8602,,
11498,7686202065,170000,4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,98198,1490,8000,,
11499,1311600030,270000,4,1.75,1850,7350,1,0,0,3,7,1050,800,1965,98001,1450,7250,,
11500,6681500150,990000,4,2.5,2540,5930,2,0,0,3,9,2540,0,2003,98199,1400,4000,,
11501,6700390210,245000,3,2.5,1600,2788,2,0,0,4,7,1600,0,1992,98031,1720,3605,,
11502,3767300041,920000,4,2.75,3140,7258,2,0,1,3,10,3140,0,2006,98034,2990,13600,,
11503,2397101375,595000,2,1,980,3600,1,0,0,3,6,980,0,1907,98119,1690,3600,,
11504,2782100260,647000,4,2.5,2390,5800,2,0,0,3,9,2390,0,2000,98075,2590,6507,,
11505,2149800278,343000,6,5,2732,7655,2,0,0,3,7,2732,0,2009,98002,3078,69993,,
11506,2325300060,344000,3,2.5,1232,1130,3,0,0,3,7,1232,0,2007,98125,1232,1202,,
11507,8079030350,441500,3,2.5,2420,9592,2,0,0,3,8,1780,640,1993,98059,2420,9145,,
11508,6300000213,255000,2,1.5,920,1598,2,0,0,3,7,920,0,1995,98133,1110,1598,,
11509,2595300210,473600,4,1.5,1780,8400,1,0,0,3,7,1080,700,1969,98136,1660,8400,,
11510,1136100087,818000,4,2.5,4020,44431,2,0,0,3,10,4020,0,1987,98072,3440,52900,,
11511,1863900190,202000,2,1,840,7200,1,0,0,4,5,840,0,1907,98032,1030,7200,,
11512,1721801161,236000,4,2.5,1630,3060,2,0,0,3,7,1630,0,2003,98146,1270,4590,,
11513,221049191,329500,3,2.5,2120,22482,1,0,0,5,7,1360,760,1979,98001,2330,16016,,
11514,1842200040,425000,3,1.5,1300,19163,1,0,0,3,7,1300,0,1964,98052,1590,9744,,
11515,1463400047,335000,4,2,1910,10200,1,0,0,4,7,1910,0,1963,98059,1820,15600,,
11516,8073900070,408000,3,2.25,1950,7221,1,0,0,4,8,1950,0,2006,98188,2310,8125,,
11517,7575500150,207200,4,2,1260,8400,1,0,0,3,6,1260,0,1991,98022,1120,8400,,
11518,9264950940,348000,3,2.5,2060,7458,2,0,0,3,9,2060,0,1989,98023,2480,7743,,
11519,1864940180,335000,4,2.5,2610,4781,2,0,0,3,8,2610,0,2009,98001,2583,4796,,
11520,7211400535,275500,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,98146,1440,2500,,
11521,8929000280,386591,3,2.5,1690,1613,2,0,0,3,8,1150,540,2014,98029,1690,1662,,
11522,5366200030,535000,3,2.75,2490,3600,2,0,0,3,8,2290,200,1906,98122,1880,3600,,
11523,6752000330,490000,3,1.75,1490,11360,1,0,0,3,8,1490,0,1975,98008,2350,10320,,
11524,1432400345,144000,3,1,1250,8314,1,0,0,3,6,1250,0,1958,98058,1188,7700,,
11525,8807600140,405000,3,1,1280,11625,1,0,0,4,7,1280,0,1977,98053,1320,10875,,
11526,1997200165,802000,3,2.25,2170,5001,2,0,0,3,8,2170,0,2014,98103,1700,6991,,
11527,5095401070,630000,3,2.5,3490,12410,2,0,0,3,8,2590,900,2009,98059,1740,14448,,
11528,8564950280,533000,3,2.5,2810,4607,2,0,0,3,8,2810,0,2004,98011,2540,4871,,
11529,9290860140,455000,4,2.5,2440,5001,2,0,0,3,8,2440,0,2005,98056,2260,5001,,
11530,476000118,479950,2,2.25,1360,1336,3,0,0,3,8,1360,0,2008,98107,1280,1295,,
11531,2428100080,1.06E+06,4,3,2990,6695,2,0,0,3,10,2990,0,2014,98075,2760,6600,,
11532,1865820300,205000,3,1,1120,8342,1,0,0,4,7,1120,0,1976,98042,1190,6660,,
11533,4307320230,345000,4,2.5,2390,6976,2,0,0,3,7,2390,0,2003,98056,2390,6346,,
11534,7140800100,125000,3,1,920,7276,1,0,0,4,6,920,0,1961,98002,1120,7276,,
11535,3904980320,498688,3,2.5,1910,5600,2,0,0,3,8,1910,0,1989,98029,1800,4928,,
11536,6623400217,250000,3,1,1230,10350,1,0,0,4,7,1230,0,1957,98055,1510,10427,,
11537,4167700240,268450,5,2.25,2200,9600,1,0,0,4,7,1100,1100,1963,98023,1780,9680,,
11538,3678900450,615000,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,1927,98144,1530,5098,,
11539,1313300340,470000,4,2.5,2310,14023,2,0,0,3,9,2310,0,1991,98019,2410,14007,,
11540,3629910470,590000,3,2.5,2110,3870,2,0,0,3,9,2110,0,2004,98029,2300,3870,,
11541,3793500550,289950,3,2.5,1670,6186,2,0,0,3,7,1670,0,2002,98038,2390,6924,,
11542,1223089081,425000,3,1.75,1510,44000,1,0,0,3,7,1240,270,1989,98045,2290,36242,,
11543,1560920040,539950,4,2.5,2960,37430,2,0,0,3,9,2960,0,1990,98038,2800,36384,,
11544,3286800370,590000,5,3.25,4020,40341,1,0,0,5,8,2170,1850,1970,98027,2650,53437,,
11545,925069100,820000,3,2.5,3030,46538,2,0,0,3,10,3030,0,1997,98053,3370,51450,,
11546,1126049105,330000,4,1,1360,13372,1,0,0,3,7,1360,0,1955,98028,1540,10283,,
11547,7300410110,390000,4,2.5,2490,8290,2,0,0,3,9,2490,0,1999,98092,2690,7008,,
11548,4139490190,1.50E+06,4,3.5,4410,12426,2,0,2,3,12,3420,990,1996,98006,4090,12127,,
11549,3438500796,310000,3,1.5,1060,6954,1,0,0,4,6,1060,0,1983,98106,1560,6372,,
11550,6699930530,373500,4,2.5,2610,4978,2,0,0,3,8,2610,0,2004,98038,2470,5024,,
11551,8679600100,465000,5,1.5,1750,12491,1,0,0,3,6,1390,360,1961,98033,1560,12473,,
11552,5417600200,285000,3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,98065,1350,9000,,
11553,7301300050,375000,3,2.5,1930,6180,1,0,0,3,7,1330,600,1961,98155,1940,6180,,
11554,1523300180,321500,1,1,730,1942,1,0,0,3,7,730,0,2008,98144,1020,2183,,
11555,3024059078,610000,4,1.75,1830,29110,2,0,0,3,8,1230,600,1990,98040,3630,16488,,
11556,7888000390,140000,3,1,1060,7473,1,0,0,3,7,1060,0,1959,98198,1320,7912,,
11557,8078460070,640000,3,2.5,2140,8925,2,0,0,3,8,2140,0,1991,98074,2310,8956,,
11558,7376300060,465750,3,1.5,1260,10350,1,0,0,3,7,1260,0,1959,98008,1800,10350,,
11559,8682230550,428000,2,2,1350,4225,1,0,0,3,8,1350,0,2003,98053,1660,4225,,
11560,6806100420,299000,3,2.5,1850,4600,2,0,0,3,7,1850,0,2005,98058,2160,4751,,
11561,7708300150,315000,3,2,1660,11135,1,0,0,3,8,1660,0,1971,98045,1660,11560,,
11562,9521100106,440000,4,1,1780,4000,1.5,0,0,3,7,1780,0,1922,98103,1750,4000,,
11563,8651720060,431000,3,2.25,1830,8831,1,0,0,3,7,1460,370,1979,98034,2330,8064,,
11564,4027701253,470000,4,2.5,1990,30083,2,0,0,3,8,1990,0,1998,98155,2220,11627,,
11565,2726049034,2.00E+06,3,3.25,2610,16387,2,1,4,3,9,2610,0,2006,98125,2590,12958,,
11566,6388930570,515700,3,2.5,2180,9722,2,0,0,3,8,2180,0,1994,98056,2440,9722,,
11567,7100000035,315000,2,1,860,8308,1,0,0,3,7,860,0,1948,98146,1200,8308,,
11568,4128500210,975000,4,2.5,3490,7494,2,0,3,3,11,3490,0,2000,98006,3260,8437,,
11569,1246700050,370000,2,1,1220,17172,1,0,0,4,6,1220,0,1947,98033,1510,12915,,
11570,2202500255,335000,3,2,1210,9926,1,0,0,4,7,1210,0,1954,98006,1690,9737,,
11571,4047200135,289275,3,2,2860,24046,1,0,0,3,9,1700,1160,1985,98019,1460,13648,,
11572,3800008,178000,5,1.5,1990,18200,1,0,0,3,7,1990,0,1960,98178,1860,8658,,
11573,2979800520,605000,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,98115,1600,4592,,
11574,8651540040,549000,3,2.25,1920,10961,2,0,0,3,8,1920,0,1981,98074,2000,10706,,
11575,5115000100,255000,3,2,1490,8371,1.5,0,0,3,7,1490,0,1984,98031,1350,7846,,
11576,1324059048,500000,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,98006,2420,16424,,
11577,4038700290,696000,3,2.5,1670,8023,1,0,0,5,7,1170,500,1960,98008,1960,8964,,
11578,6145601000,429950,4,1,1760,7216,1,0,0,3,7,1090,670,1947,98133,1180,3844,,
11579,6852700279,475000,3,2.5,950,1110,2,0,0,3,8,950,0,2003,98102,1230,1215,,
11580,1091310140,426950,4,2.75,2350,5589,2,0,0,3,7,2350,0,2001,98059,2014,6365,,
11581,9558050230,590000,4,3.5,3450,6873,2,0,0,3,10,2750,700,2004,98058,3450,6873,,
11582,6822100030,589000,3,1,1110,6000,1.5,0,0,5,7,1110,0,1932,98199,1420,6000,,
11583,4122700040,860000,3,1.75,2600,15064,1,0,0,4,8,1700,900,1967,98004,2940,14984,,
11584,2767600985,529950,3,2.25,1240,1250,3,0,0,3,8,1240,0,2014,98107,1470,1250,,
11585,3826000735,202000,2,1,920,7569,1,0,0,4,6,920,0,1950,98168,1280,7627,,
11586,723059073,329950,4,1,2050,7590,1,0,0,3,7,1280,770,1957,98178,2050,7800,,
11587,8682250330,675000,3,3.5,2300,5611,1,0,0,3,8,2300,0,2004,98053,2170,5926,,
11588,5505700020,400000,3,1.75,1050,6150,1.5,0,0,4,6,950,100,1928,98116,1360,6150,,
11589,1773600264,705000,5,3.5,3250,4800,2,0,0,3,9,2410,840,2010,98106,1330,4920,,
11590,2652500126,570500,2,1,1380,1800,2,0,0,3,7,1080,300,1954,98119,1600,3600,,
11591,9547204350,690000,3,2,1610,5100,1.5,0,0,5,8,1610,0,1940,98115,1740,5100,,
11592,3278602670,219500,1,1,820,1060,1,0,0,3,8,760,60,2007,98126,1770,1924,,
11593,1546600125,640000,3,2.25,1980,10115,1,0,0,3,8,1980,0,1959,98005,2800,10143,,
11594,1646500365,579000,3,1.75,1800,4429,2,0,0,4,7,1800,0,1906,98103,1310,4429,,
11595,3530440140,276200,2,1.75,1370,4495,1,0,0,4,8,1370,0,1975,98198,1370,4686,,
11596,4013800131,267500,2,1,1747,12250,2.5,0,0,4,6,1747,0,1948,98001,1620,10300,,
11597,3023000120,294900,3,2.5,1860,5025,2,0,0,3,8,1860,0,2010,98038,2000,5550,,
11598,9578500690,430236,4,3.25,3444,5166,2,0,0,3,8,2714,730,2014,98023,2848,5182,,
11599,6329000050,641500,1,1,1000,9084,1,1,3,3,7,1000,0,1950,98146,1090,6536,,
11600,8563000250,522500,3,1.75,1710,9707,1,0,0,4,8,1710,0,1966,98008,1820,8700,,
11601,7334501410,299500,4,2.25,1600,15312,1,0,0,4,7,1080,520,1979,98045,1620,12375,,
11602,9542840340,275000,3,2.25,1450,4040,2,0,0,3,7,1450,0,2010,98038,1610,4040,,
11603,2201500450,473000,3,1,1280,10000,1,0,0,4,7,1280,0,1954,98006,1240,10000,,
11604,4307310400,324500,3,2.5,1590,4108,2,0,0,3,7,1590,0,2003,98056,2160,3912,,
11605,7950302255,404500,2,2,1320,3060,1.5,0,0,4,6,1320,0,1910,98118,1410,3264,,
11606,795001600,340000,3,1,1710,10190,1,0,0,3,6,1310,400,1949,98168,1200,6251,,
11607,8562900310,615000,3,1.75,2350,20820,1,0,0,4,8,1800,550,1978,98074,2040,10800,,
11608,868001402,1.00E+06,4,3.5,3180,12528,2,0,1,4,9,2060,1120,1979,98177,2850,11410,,
11609,9809000010,1.63E+06,5,2.5,3090,16583,2,0,0,4,9,3090,0,1964,98004,3740,17853,,
11610,2597490660,639888,4,2.5,2050,2772,2,0,0,3,8,2050,0,2012,98029,2050,2934,,
11611,682000030,610000,3,2,2300,13418,1,0,0,3,8,1430,870,1955,98004,2140,9380,,
11612,3211000190,310000,3,1.75,1490,9120,1,0,0,5,7,1490,0,1959,98059,1340,8040,,
11613,2991000160,312500,4,0.5,2300,5570,2,0,0,3,8,2300,0,1996,98092,1820,6371,,
11614,1023089197,390000,3,2,1930,12443,1,0,0,3,7,1930,0,1969,98045,1400,12183,,
11615,6141600140,565000,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,98133,2160,8114,,
11616,3630200480,680000,3,2.5,2570,3600,2.5,0,0,3,9,2570,0,2007,98027,2570,3600,,
11617,4003000285,628000,4,2,2280,6010,1,0,0,3,7,1140,1140,1900,98122,2240,6200,,
11618,7137910360,200000,3,2,1290,5757,1,0,0,3,7,1290,0,1994,98092,1580,6798,,
11619,7905200365,550000,3,1.75,1360,5850,1,0,0,4,7,1000,360,1938,98116,1540,5850,,
11620,9211510410,270000,3,1.75,1610,6205,1,0,0,4,7,1210,400,1979,98023,1780,8056,,
11621,625100181,535000,4,2.5,2280,65836,2,0,0,3,8,2280,0,2004,98077,2300,97574,,
11622,8835700010,919000,4,2.5,3620,17133,1,0,4,3,10,2220,1400,1993,98075,3530,17026,,
11623,4400800061,419000,4,2,2180,10447,1,0,0,4,8,1280,900,1969,98155,2190,10987,,
11624,3735901600,435000,2,1,1260,4080,1.5,0,0,5,7,1260,0,1926,98115,1720,4080,,
11625,8924100370,1.21E+06,4,3.5,3590,5335,2,0,2,3,9,3140,450,2006,98115,2100,6250,,
11626,2113700360,315000,6,4,3120,4240,2,0,2,4,7,2090,1030,1993,98106,1460,4240,,
11627,7942100310,232000,3,1.75,1300,11230,1,0,0,5,7,1300,0,1968,98042,1300,10794,,
11628,9465200181,475000,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,98103,1670,5913,,
11629,3303860590,465000,4,2.5,3060,6000,2,0,0,3,9,3060,0,2012,98038,3040,6000,,
11630,7972604001,354000,5,1.75,1830,7986,1,0,0,4,7,1060,770,1962,98106,1410,7260,,
11631,5637200200,439950,4,2.5,2380,12067,2,0,0,3,7,2380,0,2002,98059,2330,8621,,
11632,4017050260,539500,3,2.5,3080,12476,2,0,0,3,10,3080,0,1990,98038,3130,13631,,
11633,1402000210,390000,3,2.25,2420,31497,1,0,0,4,8,1750,670,1964,98058,2040,30472,,
11634,2877104265,1.06E+06,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,98117,1600,4000,,
11635,4123800270,250000,3,2,1440,5457,2,0,0,3,7,1440,0,1986,98038,1480,6286,,
11636,3782760280,366000,3,2.5,1790,4065,2,0,0,3,8,1790,0,2009,98019,2480,4252,,
11637,5249804760,479500,2,1,930,5760,1,0,0,3,6,730,200,1917,98118,1970,5760,,
11638,3226049530,465000,5,3,2010,7264,1,0,0,3,7,1290,720,1990,98103,1510,7326,,
11639,1928300620,455000,3,1,1300,3550,1.5,0,0,3,7,1300,0,1927,98105,1410,4080,,
11640,7399300510,294900,3,2.25,1500,8100,1,0,0,3,7,1210,290,1968,98055,1600,7896,,
11641,3581000020,350000,3,1,1180,7455,1,0,0,4,7,1180,0,1964,98034,1450,8154,,
11642,5469503280,449950,4,2.5,3100,10000,2,0,0,3,9,3100,0,1978,98042,1850,9438,,
11643,1673000240,290000,4,2.5,2423,7292,2,0,0,3,8,2423,0,2005,98023,2495,7489,,
11644,2523089097,524500,3,1.5,3430,264844,1,0,2,3,7,2230,1200,1988,98045,1660,145926,,
11645,1320069179,397000,3,2,1710,134489,1,0,2,5,7,1710,0,1952,98022,1700,63823,,
11646,1311400120,160000,3,1.75,1610,7392,1,0,0,4,7,1610,0,1964,98001,1450,7392,,
11647,7518502945,524950,3,1.75,1890,3825,1,0,0,3,7,1290,600,1974,98117,1320,3825,,
