pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
12587,205000,3,2.5,1600,7295,2,0,0,2,7,1600,0,1993,98042,1410,9000
12588,870000,4,4,3610,12811,2,0,0,3,10,3610,0,2000,98075,3530,11783
12589,312200,4,2.5,2910,8596,2,0,0,3,8,2910,0,2004,98003,2770,8602
12590,870000,4,2.75,3410,23000,2,0,0,4,10,3410,0,1982,98006,2490,15512
12591,520000,4,2.5,3290,11446,2,0,0,3,8,3290,0,1992,98028,2050,11933
12592,770000,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1926,98107,1450,4265
12593,288000,3,1.75,1660,10440,1,0,0,3,7,1040,620,1978,98045,1240,10380
12594,795000,4,2.75,3100,7501,2,0,0,3,10,3100,0,1998,98052,3140,8672
12595,236000,4,2.5,1630,3060,2,0,0,3,7,1630,0,2003,98146,1270,4590
12596,780000,4,1.75,2480,9195,1,0,0,3,7,1390,1090,1950,98004,2440,9195
12597,766500,2,1.75,2230,6930,1,0,0,4,8,1530,700,1947,98105,1970,6930
12598,469000,3,2.25,2620,10659,1,0,0,3,7,1660,960,1976,98155,1820,12071
12599,185000,3,1.75,1170,9085,1,0,0,3,7,1170,0,1967,98023,1230,9085
12600,270000,3,2.25,1400,3825,2,0,0,3,7,1400,0,2012,98042,2110,3825
12601,935000,4,3.25,4110,15488,2,0,2,3,11,4110,0,1995,98006,4190,14973
12602,418500,3,2,1800,12440,1,0,0,3,8,1220,580,1978,98074,2460,12352
12603,219950,3,1,1210,8000,1,0,0,3,6,1210,0,1954,98198,1430,8000
12604,495000,4,2.5,2310,7555,2,0,0,3,9,2310,0,1997,98155,1980,8416
12605,340500,3,1,1770,12458,1,0,0,3,7,1770,0,1957,98155,2000,8225
12606,305000,4,2.5,2230,6487,2,0,0,3,7,2230,0,2003,98092,2230,6882
12607,241000,3,2,1520,7131,1,0,0,3,8,1520,0,1993,98023,1890,7379
12608,585000,4,2.5,2160,8158,1,0,0,4,8,1660,500,1952,98115,1520,7208
12609,460000,3,1.75,1660,9900,2,0,0,3,8,1660,0,1978,98033,1720,6600
12610,715000,4,1,1710,6050,1.5,0,0,3,7,1410,300,1913,98118,1560,4950
12611,205000,3,1.5,1420,5000,1,0,0,3,7,920,500,1987,98198,1400,7500
12612,215000,3,1,1180,9000,1,0,0,4,7,1180,0,1970,98031,1290,8316
12613,511000,5,2.5,3361,6983,2,0,0,3,10,3361,0,2006,98092,3112,6920
12614,625000,3,3,1820,1641,3,0,0,3,8,1540,280,2006,98119,1720,1501
12615,1740000,4,3.5,4010,9654,2,0,0,3,10,4010,0,2007,98004,1870,9873
12616,595000,2,1.5,870,4800,1,0,0,3,7,870,0,1924,98119,2090,4800
12617,990000,3,2.75,2500,6350,2,0,0,5,9,2370,130,1979,98122,2090,5454
12618,245000,3,1.75,1490,6930,1,0,0,4,7,1490,0,1990,98030,1880,6861
12619,535000,4,1.75,1570,3250,1.5,0,0,5,8,1570,0,1928,98136,1570,5720
12620,300000,4,1.5,1460,8760,1,0,0,3,7,1460,0,1958,98166,1610,9375
12621,780000,4,1,3390,4500,1.5,0,0,3,8,2190,1200,1924,98144,2030,4872
12622,259000,3,2.5,2740,7980,2,0,0,4,7,2740,0,1964,98168,1470,8611
12623,550000,3,2.25,2160,15360,1,0,0,3,8,1410,750,1965,98007,2180,8480
12624,359950,3,2.25,1940,11612,1,0,0,4,8,1100,840,1981,98178,2180,8954
12625,775000,4,1.75,1890,4800,1.5,0,0,3,7,1390,500,1906,98119,1890,4800
12626,1010000,3,3.25,2420,1923,2,0,2,3,10,1840,580,2006,98109,1840,2890
12627,352000,3,2.25,1640,11050,1,0,0,4,8,1640,0,1972,98059,1870,11050
12628,895000,4,3,3240,5562,2,0,0,3,10,3240,0,2013,98075,3380,5562
12629,329500,5,1.75,3290,8000,1,0,0,3,7,1790,1500,1968,98030,2380,7000
12630,410000,3,2,1750,2550,1,0,0,3,7,1750,0,1955,98133,1370,1533
12631,645000,3,1.75,2070,5500,1,0,0,4,7,1130,940,1946,98115,1800,4400
12632,340000,3,1.75,1960,8136,1,0,0,3,7,980,980,1948,98106,1070,7480
12633,495500,3,2.5,3190,7828,2,0,0,3,9,3190,0,2006,98059,2970,7828
12634,159000,3,1,1320,6534,1,0,0,3,7,1320,0,1952,98055,2140,7405
12635,485000,4,2.5,2470,35073,2,0,0,3,9,2470,0,1989,98092,2990,35259
12636,419950,4,2.5,2260,5164,2,0,0,3,8,2260,0,1996,98056,2260,5866
12637,122000,2,1,740,6840,1,0,0,3,6,740,0,1942,98126,740,6840
12638,1250000,4,3.25,3820,24166,2,0,1,4,11,3310,510,1990,98040,2900,18786
12639,743000,3,1.75,2110,11250,1,0,0,4,8,2110,0,1961,98040,2560,10992
12640,219950,3,1,1300,9620,1,0,0,3,7,1300,0,1971,98003,1420,9620
12641,340000,2,1.5,1160,1438,2,0,0,3,7,1160,0,2001,98144,1220,1740
12642,779000,3,1.75,2320,6400,1,0,2,4,8,1420,900,1957,98199,2540,7680
12643,569950,4,1,1140,5940,1,0,2,3,7,1140,0,1916,98103,1630,4000
12644,235000,3,1,1270,7153,1,0,0,5,6,1270,0,1949,98055,1650,7153
12645,505000,2,2.5,1900,5065,2,0,0,3,8,1900,0,2005,98053,1350,4664
12646,410000,3,2.5,1509,1418,3,0,0,3,8,1509,0,2014,98133,1509,1991
12647,415000,4,2.5,2170,8518,1,0,3,3,7,1350,820,1955,98178,1880,7680
12648,570000,3,1.5,1980,10203,1,0,0,4,7,1680,300,1946,98010,1980,13664
12649,574000,4,2.5,3240,22795,2,0,0,3,8,3240,0,1998,98053,2570,29761
12650,712500,5,2,2280,5400,1.5,0,0,4,7,1340,940,1947,98105,1770,5000
12651,400000,3,1,1240,4000,1.5,0,0,3,8,1240,0,1928,98106,1200,17707
12652,720000,3,2,1590,5200,1,0,0,3,7,1320,270,1939,98103,1620,5150
12653,450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,98125,1770,12600
12654,420000,5,2.75,2540,27007,1,0,0,3,8,1520,1020,1980,98058,1800,26572
12655,262500,3,1.75,2259,26831,1.5,0,3,5,7,1491,768,1908,98001,1980,15794
12656,479950,3,2.5,2780,6000,2,0,0,3,9,2780,0,2004,98058,1940,3466
12657,375000,3,2,1670,13775,1,0,0,3,8,1670,0,1968,98045,2130,14500
12658,359000,3,1.5,1550,4980,1,0,0,3,7,1080,470,1978,98133,940,4980
12659,489990,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,98042,2670,14472
12660,430000,3,2.25,2160,6527,2,0,0,4,7,1580,580,1987,98034,1950,9675
12661,703000,3,2,1360,5980,1.5,0,0,3,8,1360,0,1945,98116,1520,4440
12662,185000,4,1,1760,8906,1,0,0,3,7,1230,530,1966,98055,1180,10407
12663,489950,4,2.25,2640,31941,1,0,0,4,9,2640,0,1986,98092,2780,35365
12664,285000,3,1.75,1600,7500,1,0,0,3,7,1600,0,1998,98002,1620,7461
12665,852500,4,2.5,3480,6315,2,0,0,3,9,2360,1120,2000,98052,3620,5233
12666,640000,3,2.25,1980,10115,1,0,0,3,8,1980,0,1959,98005,2800,10143
12667,2530000,4,4.25,5040,16048,1,0,3,3,10,3420,1620,1950,98105,3960,14000
12668,592500,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,98115,1420,6816
12669,765000,4,1,2520,5500,1.5,0,0,5,8,1820,700,1912,98144,2350,5000
12670,900000,4,2.5,3690,11468,2,0,0,3,11,3690,0,1987,98027,3370,10751
12671,436300,3,2,2320,9420,1,0,0,5,7,2320,0,1952,98056,2030,9420
12672,600000,4,2.5,2620,9873,2,0,0,3,8,2620,0,1987,98075,2520,9935
12673,290000,3,1,1240,9300,1,0,0,3,7,1240,0,1954,98148,1250,9300
12674,1050000,4,3.75,4740,126759,2,0,0,4,10,4740,0,1991,98027,3060,118047
12675,515000,2,1,1050,5000,1,0,0,5,7,1050,0,1907,98107,1340,5000
12676,320000,4,2.25,2310,7490,2,0,0,3,8,2310,0,1980,98055,2310,8480
12677,482500,3,2,1330,6490,1,0,0,4,7,1330,0,1954,98125,1580,7202
12678,315000,3,2.5,1950,9618,2,0,0,3,7,1950,0,1992,98031,1890,7133
12679,285000,3,1.75,2380,6000,1.5,0,0,3,7,1320,1060,1935,98178,1290,6000
12680,1480000,3,2.5,2570,5000,2,0,0,3,11,2570,0,1984,98102,1570,5000
12681,265000,3,2,1340,6783,1,0,0,4,7,1340,0,1987,98030,1630,6458
12682,749000,4,1.5,2130,5000,2,0,0,4,8,2130,0,1920,98144,2560,5000
12683,390000,3,1,1000,6947,1,0,0,3,7,1000,0,1947,98125,1000,6947
12684,542500,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,98007,2210,12823
12685,315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,98023,2120,8236
12686,255000,2,1,960,28717,1,0,0,4,6,960,0,1984,98070,1860,28717
12687,269000,2,1.5,1010,6000,1,0,0,4,7,1010,0,1923,98178,1290,6000
12688,429950,4,1.75,1700,10230,1,0,0,3,8,1320,380,1959,98133,2000,8006
12689,96500,3,1,840,12091,1,0,0,3,6,840,0,1959,98023,840,9324
12690,362000,3,1,1290,10125,1,0,0,4,7,1290,0,1956,98028,1760,14460
12691,330000,2,1.5,1440,11954,1,0,0,4,8,1440,0,1978,98002,1460,9730
12692,767250,4,3,2170,2500,2,0,0,3,8,1710,460,1997,98115,2170,4080
12693,325000,3,1.75,2080,6554,1,0,0,3,7,1040,1040,1950,98118,1230,5650
12694,448175,2,2,1370,1339,2,0,0,4,8,1150,220,2006,98122,1370,1339
12695,269000,4,2.5,1594,7665,1,0,0,5,7,1088,506,1975,98002,1536,6000
12696,769000,5,2.25,3320,13138,1,0,2,4,9,1900,1420,1964,98028,2820,13138
12697,330000,3,1,1070,10563,1,0,0,3,7,1070,0,1969,98072,1840,9638
12698,1250000,4,4.25,4980,13000,2,0,3,3,9,3080,1900,1982,98052,2840,11308
12699,1980000,6,4.5,4800,9097,2,0,0,3,10,3580,1220,2007,98112,2180,6037
12700,259950,4,2,1610,6650,1,0,0,3,7,1610,0,1989,98023,1960,6650
12701,589000,3,2.5,2250,4337,2,0,0,3,8,2250,0,2004,98075,2250,4721
12702,85000,2,1,910,9753,1,0,0,3,5,910,0,1947,98032,1160,7405
12703,579950,3,3.5,1420,1217,2,0,0,3,8,1180,240,2003,98115,1494,1264
12704,299500,3,1,1280,6726,1,0,0,3,6,1280,0,1958,98144,1630,5000
12705,619400,4,2,2090,3610,1.5,0,0,5,7,1790,300,1927,98115,1660,3767
12706,564000,4,2.5,2870,6658,2,0,0,3,8,2870,0,2004,98065,2770,6658
12707,589000,4,1.75,1920,4862,1,0,0,5,7,1060,860,1919,98116,1840,4862
12708,450000,4,1,2000,4676,1.5,0,0,3,7,1250,750,1916,98118,1140,4676
12709,271950,3,1.5,1220,8400,1,0,0,4,7,1220,0,1962,98006,2110,9119
12710,535500,3,2.5,2050,4976,2,0,0,3,8,2050,0,1994,98029,2050,5153
12711,1530000,4,3.25,3620,5131,2,0,3,4,11,2350,1270,1927,98119,2550,5174
12712,464500,5,1.5,2940,13425,1,0,0,3,8,1470,1470,1955,98155,1580,8200
12713,621500,3,1.75,2570,39634,2,0,0,3,8,2570,0,1984,98075,2990,39634
12714,245000,3,1.5,1330,7125,2,0,0,3,7,1330,0,1968,98034,1570,7350
12715,779000,4,1.5,2740,4912,1,0,0,4,8,1370,1370,1937,98199,2160,5006
12716,100000,2,1,770,17334,1,0,0,3,7,770,0,1978,98001,1480,17334
12717,375000,4,2.5,1900,9428,2,0,0,3,8,1900,0,1978,98028,1830,10480
12718,361500,3,1.75,1070,9000,1,0,0,4,7,1070,0,1978,98052,1700,8400
12719,434000,3,1.75,1660,8301,1,0,0,5,7,1660,0,1955,98028,1660,9489
12720,505000,3,2.5,1820,11012,2,0,0,3,8,1820,0,1988,98074,1860,7767
12721,415000,3,2.5,1060,1536,2,0,0,3,8,1060,0,2000,98117,1220,1316
12722,518000,3,2.5,1680,2096,2,0,0,3,8,1380,300,2008,98117,1360,2096
12723,215000,3,1.75,1210,8075,1,0,0,4,6,1210,0,1983,98001,1310,8025
12724,662000,3,1.75,2500,36947,1,0,0,3,9,2500,0,1984,98052,2590,28837
12725,215000,3,1,960,9563,1,0,0,5,7,960,0,1967,98023,1280,9600
12726,274000,3,1.75,1590,7620,1,0,0,4,7,1090,500,1984,98038,1590,7620
12727,299000,3,2.5,2450,7062,2,0,0,3,8,2450,0,1993,98023,1960,7200
12728,221700,2,1.5,1556,20000,1,0,0,4,7,1556,0,1957,98032,2250,17286
12729,259950,3,1.5,1240,9500,1,0,0,4,7,1240,0,1955,98166,1845,10125
12730,490000,1,1,850,8050,1,0,0,2,6,850,0,1906,98118,1590,5180
12731,710000,3,2.5,2440,4153,2,0,0,3,9,2440,0,2003,98052,2030,4143
12732,750000,4,2.5,3020,13122,2,0,0,3,9,2540,480,1997,98052,3020,10873
12733,258500,3,2.5,1800,9000,2,0,0,3,7,1800,0,1983,98003,1670,8486
12734,250000,2,1,800,5220,1,0,0,3,6,800,0,1943,98125,1910,5376
12735,750000,5,2.25,2020,8400,1,0,0,4,7,1010,1010,1963,98040,1890,9233
12736,200000,2,1,830,7200,1,0,0,2,6,830,0,1920,98118,1150,6600
12737,531000,3,2.25,1910,8390,1,0,0,3,7,1910,0,1979,98034,2410,8390
12738,600000,4,2.25,2260,43847,2,0,0,3,8,2260,0,1982,98072,2470,37304
12739,427000,3,2,1720,128066,1,0,0,3,7,1720,0,1994,98027,2360,111078
12740,235000,3,1,1250,7592,1,0,0,5,7,1250,0,1961,98042,1250,7592
12741,375000,3,1.75,1430,10574,2,0,0,3,7,1430,0,1981,98011,1900,10450
12742,425000,4,2.75,2440,15349,2,0,1,4,7,2440,0,1957,98198,2280,9250
12743,199000,3,1.75,1050,9871,1,0,0,5,7,1050,0,1968,98042,1300,10794
12744,390000,2,1,860,1800,1,0,0,3,7,860,0,1909,98119,2160,3120
12745,970000,4,3,3510,12410,2,0,0,4,9,3510,0,1976,98005,3000,13209
12746,471000,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,98014,2410,21781
12747,430000,2,2,1440,213008,2,0,0,4,7,1440,0,1990,98070,1630,161172
12748,400000,3,1,1250,7157,1,0,0,3,7,1250,0,1944,98125,1300,6796
12749,335000,2,1,1440,8842,1,0,0,3,7,840,600,1950,98155,1650,8461
12750,421000,3,2.5,1930,4505,1,0,3,4,7,1440,490,1973,98198,1550,4505
12751,685100,4,2.5,2790,5423,2,0,0,3,9,2790,0,1999,98074,2450,6453
12752,375000,3,2,1410,10078,1,0,0,4,6,1410,0,1983,98072,2090,9202
12753,585000,4,2.75,2890,6825,1,0,0,3,8,1560,1330,1973,98034,1900,10120
12754,465000,3,2.5,1890,4808,2,0,0,3,8,1890,0,2000,98065,2460,5348
12755,449000,4,2,1560,5220,1,0,0,3,7,1560,0,1959,98115,1300,5220
12756,440000,4,2.75,2340,11034,1,0,0,3,8,1720,620,1967,98155,2370,11941
12757,375000,2,1,710,4618,1,0,1,3,5,710,0,1925,98199,1810,4988
12758,453000,3,1,1210,9473,1,0,0,5,7,1210,0,1955,98006,1700,11465
12759,248000,5,1.75,2190,16788,1,0,2,3,8,1380,810,1978,98030,1920,8366
12760,295000,4,2,1810,42981,1,0,0,4,7,1810,0,1973,98024,1980,113691
12761,615000,5,3.5,2950,7980,2,0,3,3,9,2350,600,2005,98065,2950,7980
12762,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,0,1998,98115,1670,7140
12763,325000,2,1.5,1180,834,3,0,0,3,8,1180,0,2009,98133,1180,1207
12764,725000,4,2.5,2130,3420,1.5,0,0,4,7,1730,400,1916,98103,1520,3420
12765,750000,3,2.5,2560,9182,2,0,0,3,9,2560,0,1993,98027,2800,8784
12766,285000,2,1,910,8155,1,0,0,4,6,910,0,1948,98155,1240,8155
12767,724500,3,3.25,3240,4185,2,0,0,3,8,2770,470,2011,98075,2660,4692
12768,325000,4,2.5,1850,7324,2,0,0,3,8,1850,0,1997,98042,2100,7329
12769,1100000,5,2.5,3890,27311,2,0,2,3,10,3890,0,1950,98177,3160,22641
12770,400000,4,3,1810,5012,2,0,0,4,7,1810,0,1997,98108,1670,5161
12771,685530,4,2.5,3130,60467,2,0,0,3,9,3130,0,1996,98014,2780,44224
12772,225000,3,2.5,1590,8449,2,0,0,3,7,1590,0,1989,98030,1750,7172
12773,733000,3,2.5,2160,9888,2,0,0,4,9,2160,0,1989,98052,3060,7829
12774,465000,2,2.75,1430,1425,2,0,0,3,7,995,435,2006,98112,1500,1749
12775,505000,3,1.75,1640,10695,1,0,2,3,8,1640,0,1975,98034,2790,9775
12776,368000,3,1.5,1560,7884,1,0,0,3,7,1060,500,1969,98125,1820,9000
12777,387000,2,1.5,1010,948,3,0,0,3,8,1010,0,1999,98103,1330,1318
12778,535000,4,1.5,1580,5000,1.5,0,0,3,7,1390,190,1945,98107,1580,5000
12779,583500,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,98042,2960,13000
12780,1190000,3,2.75,2500,5568,2,0,0,5,9,2500,0,1905,98112,2810,5568
12781,340000,3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,98058,2000,41817
12782,832600,4,1,1640,4200,1.5,0,0,3,7,1640,0,1925,98103,1730,3990
12783,510000,6,4.5,3300,7480,2,0,0,3,8,3300,0,1980,98052,2470,7561
12784,738500,3,2.5,2300,6009,1,0,0,3,8,2300,0,2005,98053,1640,5931
12785,330000,4,2,1170,4000,1,0,0,3,7,1170,0,1955,98144,1720,4000
12786,770000,3,2.5,3680,35617,1,0,0,3,10,2390,1290,1985,98052,3570,35633
12787,750000,2,2.5,2630,7957,2,0,0,3,8,2630,0,2003,98053,2305,7220
12788,257500,1,1,710,6060,1,0,0,4,6,710,0,1916,98118,1440,4545
12789,245000,3,1,1370,6000,1,0,0,3,7,1370,0,1955,98146,1370,9520
12790,205000,3,1,960,7314,1,0,0,5,6,960,0,1960,98002,990,7314
12791,487275,4,2.5,2400,3986,2,0,0,3,8,2400,0,1999,98065,2070,3986
12792,210000,1,1,1050,7583,1,0,0,4,6,1050,0,1947,98133,1420,7560
12793,428000,2,1.75,1980,44550,2,0,1,5,7,1280,700,1977,98070,1680,25343
12794,565000,4,2.5,2440,22594,2,0,0,3,8,2440,0,1996,98053,2560,33341
12795,522500,3,1.75,1710,9707,1,0,0,4,8,1710,0,1966,98008,1820,8700
12796,257000,4,1.5,1400,8500,2,0,0,3,7,1400,0,1975,98001,1580,7650
12797,442000,2,1.75,860,5535,1,0,0,3,7,860,0,1948,98103,1420,4960
12798,585000,4,2.5,1950,3720,2,0,0,3,8,1950,0,2004,98029,1720,3720
12799,1380000,3,3.25,3786,38038,1,1,4,3,9,1934,1852,1978,98070,2850,33361
12800,299800,2,1,790,5240,1,0,0,4,6,790,0,1925,98118,1430,5320
12801,1500000,3,1.5,1910,21374,1,0,0,1,8,1910,0,1955,98004,2850,16167
12802,315000,3,2.75,1780,15114,1,0,0,3,7,1080,700,1980,98003,1792,10155
12803,417500,5,1.75,2060,10911,1,0,0,4,7,1360,700,1954,98177,2060,9688
12804,475000,2,1,870,7975,1,0,2,3,7,870,0,1946,98107,1080,5722
12805,175000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,98055,1540,6000
12806,350000,3,2,1680,81893,1,0,0,3,7,1680,0,1991,98092,2480,38637
12807,510000,4,2.5,1620,8125,2,0,0,4,7,1620,0,1983,98074,1480,8120
12808,275000,4,2,1960,30480,1,0,2,4,7,1060,900,1972,98022,1460,8914
12809,178000,3,1,840,6500,1,0,0,5,6,840,0,1969,98042,870,5200
12810,327500,3,2.5,2090,12027,2,0,0,3,8,2090,0,1991,98031,2090,12666
12811,630000,3,1.75,1710,8767,1,0,0,4,8,1710,0,1986,98033,2050,9200
12812,422250,2,1.5,1280,1256,2,0,0,3,8,1200,80,1998,98107,1390,1256
12813,446000,4,2.5,1530,8375,1,0,0,3,7,1020,510,1974,98034,1650,9794
12814,710000,3,2,1880,3000,1,0,0,4,8,1040,840,1931,98109,1790,3000
12815,479500,2,1,930,5760,1,0,0,3,6,730,200,1917,98118,1970,5760
12816,435000,3,1,1180,4219,1,0,0,3,7,1060,120,1939,98117,1630,4219
12817,454200,4,2.5,2630,5379,2,0,0,3,8,2630,0,2004,98059,2630,5379
12818,589000,3,1.75,920,3600,1,0,0,4,6,820,100,1904,98119,1620,3600
12819,495000,4,1.75,2570,12039,1,0,0,3,8,1910,660,1978,98074,2200,12384
12820,370000,4,1,1540,9541,1.5,0,0,4,7,1540,0,1961,98034,1290,9541
12821,424950,4,3.25,3266,5398,2,0,0,3,8,3266,0,2014,98023,3087,5152
12822,353500,4,2.25,1760,9602,2,0,0,3,7,1760,0,1987,98058,1860,9656
12823,734200,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,1928,98107,1850,5000
12824,337000,4,3,2240,8504,2,0,0,3,7,2240,0,1992,98155,1570,8460
12825,800000,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,1932,98103,1200,3876
12826,637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,98115,1600,3800
12827,672000,3,2.25,1130,4445,1.5,0,0,4,8,1130,0,1930,98117,1330,4445
12828,310000,3,2.75,2150,6576,1,0,0,4,7,1900,250,1926,98155,2150,9071
12829,1070000,6,3.5,4860,11793,2,0,0,3,11,3860,1000,1998,98006,3600,11793
12830,95000,2,1,1070,20450,1,0,0,2,6,1070,0,1948,98058,1360,15581
12831,1800000,4,3.5,3930,39098,2,0,0,3,12,3930,0,1999,98005,4250,38682
12832,380000,3,1,1220,3000,1.5,0,0,3,6,1220,0,1901,98103,1350,3000
12833,410000,4,2,1970,10500,1,0,0,3,8,1820,150,1961,98166,2090,12300
12834,840500,4,2.25,2290,12174,1,1,4,3,7,1490,800,1948,98178,2290,9379
12835,509500,5,2.25,2060,9000,1,0,0,4,7,1320,740,1961,98007,2050,8800
12836,1010000,4,3.5,3350,3752,2,0,0,3,9,2550,800,2007,98117,1050,4960
12837,198000,3,1.5,1430,7347,1,0,0,3,7,820,610,1980,98023,1430,8723
12838,599950,3,2.5,1970,106722,1,0,4,3,9,1970,0,1985,98022,2910,101494
12839,725000,4,2.25,3180,9600,2,0,0,3,10,3180,0,1984,98074,2840,10739
12840,410000,3,1.75,1530,26642,1,0,0,3,7,1180,350,1988,98072,1550,13566
12841,940000,4,2.25,1890,5940,1,0,1,3,9,1470,420,1963,98112,2430,5940
12842,325000,3,1,1920,6862,1,0,2,3,7,1120,800,1952,98118,2000,6900
12843,2400000,5,3.25,3410,9088,2,0,3,3,9,2760,650,1912,98119,3540,7100
12844,850000,5,2.75,2920,11880,1,0,0,5,8,1660,1260,1968,98027,3910,14491
12845,226550,3,1,990,4440,1,0,0,3,6,990,0,1943,98106,990,6771
12846,218000,3,1,880,18205,1,0,0,4,6,880,0,1945,98178,1110,16115
12847,575000,3,1.75,1530,6743,1,0,0,3,7,1410,120,1955,98116,2040,6000
12848,294950,2,1,1060,7868,1,0,0,3,7,1060,0,1952,98155,1530,10728
12849,545000,3,1.75,1700,51649,1.5,0,0,5,6,1700,0,1931,98059,1100,39504
12850,451000,4,1.5,1620,5444,1.5,0,0,3,8,1620,0,1955,98125,1620,6912
12851,380000,5,3.25,3800,15500,1,0,0,3,7,2490,1310,1965,98032,2000,13980
12852,629000,4,2.5,2660,22050,2,0,0,3,9,2660,0,1996,98059,3060,21111
12853,285000,3,1.75,1100,1307,2,0,0,3,7,780,320,2008,98106,1170,4800
12854,305000,4,2,1800,13551,1,0,0,4,7,1800,0,1974,98059,1730,13551
12855,830000,4,2.5,1850,50662,1,0,0,3,8,1430,420,1978,98052,2090,10599
12856,315000,3,2.5,1730,6368,2,0,0,3,7,1730,0,1993,98038,1780,6597
12857,573500,3,1,2200,21450,1,0,0,4,9,1600,600,1952,98166,1880,11250
12858,365250,3,2.25,1490,4522,2,0,0,3,7,1490,0,2009,98028,1580,4667
12859,295000,4,1,980,3000,1.5,0,0,4,7,980,0,1914,98144,1525,3000
12860,890000,4,4.25,4420,5750,2,0,0,3,10,3410,1010,2006,98027,4420,5750
12861,540000,3,2.25,1320,1800,2,0,0,3,7,1320,0,1994,98122,2010,4500
12862,255000,5,1.75,1970,8925,1,0,0,5,7,1170,800,1977,98002,1910,8025
12863,975000,4,2.5,2720,10455,2,0,2,3,10,2500,220,1981,98006,3240,12348
12864,217000,2,1,970,5600,1,0,0,3,6,970,0,1951,98118,1020,5600
12865,1480000,3,2.75,3910,7080,1,0,0,5,9,1970,1940,1949,98112,3480,7370
12866,483500,3,2,1200,2016,1,0,1,4,7,600,600,1931,98116,1730,4520
12867,1380000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,98006,3860,11244
12868,1790000,4,3.5,5490,14300,1,0,4,3,12,2910,2580,1996,98006,4290,13822
12869,476000,3,2.25,1630,3070,2,0,0,3,7,1630,0,2004,98053,1690,3200
12870,277284,3,1.75,1030,4800,1,0,0,3,6,930,100,1927,98126,1540,4800
12871,199999,3,1,960,10815,1,0,0,5,5,960,0,1900,98010,1330,10815
12872,260000,3,2,1630,8018,1,0,0,3,7,1630,0,2003,98001,1610,8397
12873,312500,4,2.5,2160,8755,2,0,0,3,7,2160,0,1993,98030,1990,7971
12874,299800,4,1.5,1530,9000,1,0,0,4,6,1530,0,1976,98014,1520,8500
12875,580500,3,2.5,2320,3980,2,0,0,3,8,2320,0,2003,98027,2580,3980
12876,239950,2,1,1280,5500,1,0,0,3,7,1280,0,1949,98118,1270,5500
12877,219950,3,2.25,1500,7615,1,0,0,3,7,1150,350,1984,98023,1540,8649
12878,870000,4,3,2940,7108,2,0,1,3,9,2220,720,2011,98136,2240,7950
12879,550000,3,1.75,1830,9720,1,0,1,3,7,1150,680,1928,98040,3380,10854
12880,237502,3,1,980,7560,1,0,0,3,7,980,0,1951,98126,1300,7560
12881,187300,2,1,1310,7697,1,0,0,3,6,850,460,1950,98146,1270,6410
12882,453000,3,2,1660,15050,1,0,0,3,7,1260,400,1983,98034,1660,7320
12883,310000,4,2,1870,6000,1.5,0,0,3,7,1870,0,1956,98125,1520,7169
12884,516000,3,3,2330,7304,1,0,0,3,9,1300,1030,1971,98005,2330,9518
12885,402000,2,1,710,5100,1,0,0,5,7,710,0,1905,98117,1530,5100
12886,265500,3,1,1860,9225,1,0,0,3,7,1860,0,1957,98198,1740,12204
12887,550000,4,2.5,2090,6926,2,0,0,3,8,2090,0,1990,98074,2000,7151
12888,445000,2,1,950,4800,1,0,0,3,6,950,0,1941,98144,1420,5400
12889,435000,4,3,2270,7245,1,0,0,3,7,1410,860,1979,98155,1740,7571
12890,470000,4,2.5,2520,9684,2,0,0,3,8,2520,0,1994,98045,2090,10133
12891,660000,2,1,1670,8195,1,0,0,3,7,1670,0,1954,98033,1980,7500
12892,775000,4,4,3180,7650,2,0,0,3,8,2530,650,1920,98115,2000,4080
12893,1710000,3,3,2490,27702,2,1,4,3,10,2490,0,2000,98116,2580,12119
12894,265000,3,2.25,1450,13439,1,0,0,4,7,1180,270,1963,98003,1520,12348
12895,828000,4,2.5,2120,10841,1,0,0,4,8,1500,620,1979,98006,3130,10950
12896,600000,4,1.75,1740,7700,1,0,0,5,7,1740,0,1968,98008,1740,8120
12897,525000,5,1,1280,3876,1.5,0,0,3,7,1280,0,1923,98105,1420,3825
12898,925000,4,2.5,2670,5100,2,0,0,3,8,1940,730,1929,98117,1470,4080
12899,393000,2,1,1020,4200,1,0,0,5,6,1020,0,1923,98136,1660,4200
