pos,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_range
8548,1189000207,2,2.5,[1094-1294],[1270-2020],2,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],NoBasement,2001,98122,[1152-1402],[3051-3250],[300000-400000)
8549,2523039310,4,2.5,[1697-1897],[10283-11870],1,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[312-462],1976,98166,[1905-2155],[10451-10850],[300000-400000)
8550,2917200085,2,1,[1094-1294],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[161-311],1940,98103,[1654-1904],[5251-5650],[300000-400000)
8551,5101403915,2,1,[1094-1294],[5026-5776],1,0,Very Poor,OK,Bad Quality And Design,[1290-1539],NoBasement,1945,98115,[1152-1402],[5251-5650],[900000-1000000)
8552,5255690160,4,2.25,[2099-2299],[8030-8780],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1978,98011,[2156-2406],[8451-8850],[400000-500000)
8553,8732190380,3,1.75,[1094-1294],[8781-9531],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1978,98023,[1905-2155],[7651-8050],[200000-300000)
8554,7853440140,5,3.5,[3908-4108],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[3790-4039],NoBasement,2015,98024,[3662-3912],[6451-6850],[800000-900000)
8555,8122100690,4,2.5,[1697-1897],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[614-764],1930,98126,[901-1151],[4851-5250],[400000-500000)
8556,1545807810,1,1,<=691,[7279-8029],1,0,Very Poor,Good,Bad Quality And Design,[540-789],NoBasement,1978,98038,[1403-1653],[7651-8050],[100000-200000)
8557,5031300011,3,1.75,[1697-1897],[10283-11870],1,0,Very Poor,Good,Average Quality And Design,[1790-2039],NoBasement,1968,98092,[2156-2406],[13651-14050],[200000-300000)
8558,7574000080,5,2,[2300-2500],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[2290-2539],NoBasement,1968,98010,[1654-1904],[13651-14050],[300000-400000)
8559,7429000240,4,2.5,[2501-2701],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,1990,98031,[2407-2657],[10851-11250],[400000-500000)
8560,7135520260,3,2.5,[3305-3505],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],NoBasement,1994,98059,[3411-3661],[13651-14050],[700000-800000)
8561,889000025,3,1.75,[1496-1696],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2014,98105,[1654-1904],[1851-2050],[500000-600000)
8562,7879600070,4,2.5,[1898-2098],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,2002,98023,[1654-1904],[6851-7250],[200000-300000)
8563,1523069072,3,2.25,[2501-2701],>=54863,2,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],[1067-1217],1978,98027,[2407-2657],[13651-14050],[500000-600000)
8564,2826049260,4,3,[1496-1696],[7279-8029],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[463-613],1990,98125,[1403-1653],[8051-8450],[400000-500000)
8565,9407111220,2,1,[893-1093],[8781-9531],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1978,98045,[1403-1653],[9251-9650],[300000-400000)
8566,2854800095,3,1.5,[1496-1696],[6528-7278],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1959,98056,[1403-1653],[7651-8050],[200000-300000)
8567,3893100327,3,1,[893-1093],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[790-1039],NoBasement,1967,98033,[901-1151],[8451-8850],[300000-400000)
8568,5469500640,3,2.25,[3506-3706],[11871-14750],2.5,0,Very Poor,Good,Good Quality And Desgin,[3290-3539],NoBasement,1985,98042,[2909-3159],[12851-13250],[500000-600000)
8569,2781250150,4,2.5,[2903-3103],[5777-6527],2,0,Very Poor,OK,Average Quality And Design,[2790-3039],NoBasement,2003,98038,[2407-2657],[6451-6850],[400000-500000)
8570,9547204675,2,1.75,[1697-1897],[2021-3523],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[765-915],1929,98115,[1654-1904],[4051-4450],[500000-600000)
8571,425079046,3,2.5,[1697-1897],>=54863,2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1999,98014,[2658-2908],[13651-14050],[400000-500000)
8572,1623300160,2,2,[1094-1294],[2021-3523],1.5,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1912,98117,[1152-1402],[3851-4050],[400000-500000)
8573,7749500250,5,2.25,[2501-2701],[8030-8780],1.5,0,Very Poor,Good,Good Quality And Desgin,[2540-2789],NoBasement,1969,98092,[2156-2406],[8451-8850],[200000-300000)
8574,2391600320,3,1,[893-1093],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1941,98116,<=900,[4851-5250],[400000-500000)
8575,546000820,2,1,[893-1093],[3524-4274],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1947,98117,[1403-1653],[3851-4050],[400000-500000)
8576,2026059181,3,2,[1898-2098],[14751-21509],1,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1992,98034,[1654-1904],[8451-8850],[500000-600000)
8577,8151600941,3,1.75,[1697-1897],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[765-915],1957,98146,[1403-1653],[10051-10450],[300000-400000)
8578,795000405,2,1,[1094-1294],[5777-6527],1,0,Very Poor,OK,Bad Quality And Design,[1040-1289],NoBasement,1948,98168,[901-1151],[7251-7650],[200000-300000)
8579,1795920310,4,3.75,[3104-3304],[6528-7278],2,0,Very Poor,Good,Good Quality And Desgin,[3040-3289],NoBasement,1985,98052,[2156-2406],[7651-8050],[600000-700000)
8580,1336300610,4,1.75,[1898-2098],[4275-5025],2,0,Very Poor,Good,Good Quality And Desgin,[2040-2289],NoBasement,1921,98102,[3160-3410],[5251-5650],[1200000-1300000)
8581,6146600175,2,1,[692-892],[5026-5776],1,0,Very Poor,OK,Bad Quality And Design,[540-789],NoBasement,1949,98032,[901-1151],[4851-5250],[100000-200000)
8582,3818700190,4,1.75,[2501-2701],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[2040-2289],[463-613],1954,98028,[1654-1904],[9651-10050],[300000-400000)
8583,686530110,5,2.25,[2300-2500],[8030-8780],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[1067-1217],1976,98052,[2407-2657],[8851-9250],[500000-600000)
8584,8835700250,4,2.5,[3506-3706],[14751-21509],2,0,Very Poor,OK,Good Quality And Desgin,[3540-3789],NoBasement,1990,98075,[3411-3661],[13651-14050],[900000-1000000)
8585,5100402644,4,1.5,[1295-1495],[5777-6527],1.5,0,Very Poor,Good,Average Quality And Design,[1040-1289],[161-311],1945,98115,[1403-1653],[6051-6450],[500000-600000)
8586,9477201060,3,1,[1295-1495],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1971,98034,[1403-1653],[7251-7650],[300000-400000)
8587,4279600080,6,3,[2300-2500],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1982,98007,[2407-2657],[8851-9250],[600000-700000)
8588,8155500110,5,1.75,[2300-2500],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[765-915],1968,98008,[2156-2406],[8051-8450],[700000-800000)
8589,3500100209,3,1,[893-1093],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1953,98155,[1403-1653],[8051-8450],[200000-300000)
8590,1823059205,3,1.5,[1898-2098],[14751-21509],1.5,0,Very Poor,OK,Bad Quality And Design,[2040-2289],NoBasement,1903,98055,[2156-2406],[8451-8850],[200000-300000)
8591,2024059110,3,3.25,[4109-4309],[14751-21509],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],[1369-1519],2002,98006,[2407-2657],[13651-14050],[900000-1000000)
8592,3876311180,3,1.75,[1295-1495],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1976,98034,[1403-1653],[7651-8050],[300000-400000)
8593,4048400185,2,0.75,[692-892],[21510-37540],1,0,Very Poor,Good,Bad Quality And Design,[540-789],NoBasement,1931,98059,[901-1151],[13651-14050],[300000-400000)
8594,6384500035,2,1,[692-892],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1952,98116,[901-1151],[5651-6050],[300000-400000)
8595,2767604592,3,3.25,[1496-1696],[1270-2020],3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2006,98107,[1403-1653],[1451-1650],[600000-700000)
8596,9525100040,4,3.25,[2702-2902],[5026-5776],2.5,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2004,98103,[1654-1904],[4451-4850],[700000-800000)
8597,3365900106,3,1,[1295-1495],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1965,98168,[1403-1653],[10051-10450],[200000-300000)
8598,4253400098,2,3,[1094-1294],<=1269,2,0,Very Poor,OK,Average Quality And Design,[790-1039],[161-311],2007,98144,[1152-1402],[4451-4850],[400000-500000)
8599,8096800270,3,2.5,[1496-1696],[7279-8029],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,2010,98030,[1654-1904],[6851-7250],[200000-300000)
8600,4345000510,3,2.5,[1697-1897],[8030-8780],2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,1996,98030,[1654-1904],[7251-7650],[300000-400000)
8601,1250202285,3,3,[3305-3505],[7279-8029],2,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],[916-1066],1939,98144,[901-1151],[6051-6450],[900000-1000000)
8602,6141100380,3,1.75,[1295-1495],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1924,98133,[1403-1653],[6451-6850],[400000-500000)
8603,9164100035,1,1,[1496-1696],[5026-5776],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[765-915],1908,98117,[901-1151],[5251-5650],[600000-700000)
8604,6140100095,4,1.75,[1496-1696],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[463-613],1950,98133,[1152-1402],[6851-7250],[400000-500000)
8605,926069132,3,1.5,[1898-2098],[37541-54862],1,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1953,98077,[2156-2406],[13651-14050],[400000-500000)
8606,5469300330,4,1.75,[1898-2098],[8030-8780],1,0,Very Poor,Excellent,Average Quality And Design,[790-1039],[916-1066],1975,98042,[1403-1653],[7251-7650],[200000-300000)
8607,1607100139,3,1,[1094-1294],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[161-311],1954,98108,[1654-1904],[6051-6450],[200000-300000)
8608,5561301150,5,3,[3506-3706],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[2040-2289],[1369-1519],1985,98027,[2909-3159],[13651-14050],[600000-700000)
8609,8819900055,2,1,[692-892],[4275-5025],1,0,OK,Good,Bad Quality And Design,[790-1039],NoBasement,1921,98105,[1654-1904],[4051-4450],[500000-600000)
8610,8085400410,3,1,[1295-1495],[9532-10282],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[312-462],1953,98004,[2407-2657],[9251-9650],[900000-1000000)
8611,1498302774,2,1,[692-892],[5026-5776],1.5,0,Very Poor,Poor,Bad Quality And Design,[790-1039],NoBasement,1906,98144,[1152-1402],[4051-4450],[200000-300000)
8612,5152000030,5,2.5,[2300-2500],[11871-14750],1,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[765-915],1962,98003,[1905-2155],[11651-12050],[300000-400000)
8613,2568300045,6,2,[1898-2098],[8030-8780],1,0,Very Poor,Poor,Average Quality And Design,[1040-1289],[614-764],1964,98125,[1654-1904],[8051-8450],[300000-400000)
8614,7686205020,2,1,[893-1093],[7279-8029],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1940,98198,[1152-1402],[7251-7650],[100000-200000)
8615,625100004,3,2,[1496-1696],>=54863,1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1900,98077,[1905-2155],[13651-14050],[400000-500000)
8616,2436701200,3,1.75,[1898-2098],[3524-4274],2,0,Very Poor,Excellent,Average Quality And Design,[1290-1539],[614-764],1924,98105,[1403-1653],[3851-4050],[700000-800000)
8617,5101402482,4,2,[1898-2098],[5777-6527],2,0,Very Poor,Good,Bad Quality And Design,[1790-2039],<=160,1949,98115,[1403-1653],[6051-6450],[500000-600000)
8618,6073300790,3,1.5,[1295-1495],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],NoBasement,1967,98056,[1905-2155],[7651-8050],[300000-400000)
8619,4054530090,4,2.5,[3104-3304],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],NoBasement,1991,98077,>=3913,[13651-14050],[700000-800000)
8620,510002519,2,1.5,[1094-1294],<=1269,3,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,2005,98103,[1152-1402],[1051-1250],[400000-500000)
8621,9412200730,3,1.5,[1295-1495],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1967,98027,[1654-1904],[13651-14050],[300000-400000)
8622,1545804860,3,3,[1496-1696],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[463-613],1997,98038,[1654-1904],[7251-7650],[200000-300000)
8623,1929300415,4,1.75,[1898-2098],[5777-6527],1,0,Good,Excellent,Average Quality And Design,[790-1039],[916-1066],1956,98109,[2407-2657],[4051-4450],[700000-800000)
8624,191100140,4,2.5,[2099-2299],[9532-10282],2,0,Very Poor,Excellent,Good Quality And Desgin,[2040-2289],NoBasement,1967,98040,[2658-2908],[10051-10450],[1000000-1100000)
8625,7941600220,3,1,[893-1093],[7279-8029],1,0,Very Poor,Good,Bad Quality And Design,[790-1039],NoBasement,1967,98003,[901-1151],[7251-7650],[200000-300000)
8626,3313600266,3,1,[1094-1294],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1966,98002,[1152-1402],[8051-8450],[100000-200000)
8627,1099750610,3,2.25,[1496-1696],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[463-613],1973,98023,[1403-1653],[8051-8450],[200000-300000)
8628,3432501415,3,1.75,[1094-1294],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1952,98155,[1152-1402],[8051-8450],[200000-300000)
8629,3288020050,4,2.5,[1697-1897],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1996,98038,[2156-2406],[7651-8050],[300000-400000)
8630,4027701284,3,2.25,[1697-1897],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[463-613],1978,98028,[1654-1904],[11251-11650],[300000-400000)
8631,1250202660,4,1,[2099-2299],[5777-6527],1.5,0,Excellent,Good,Average Quality And Design,[2040-2289],<=160,1921,98144,[2156-2406],[6051-6450],[800000-900000)
8632,2896600020,3,1.75,[1496-1696],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[614-764],1969,98034,[1403-1653],[7651-8050],[400000-500000)
8633,3276930050,3,2.5,[3305-3505],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[3290-3539],NoBasement,1988,98075,[2909-3159],[13651-14050],[600000-700000)
8634,7504110330,4,3,[2903-3103],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,1987,98074,[2407-2657],[11651-12050],[600000-700000)
8635,8159610150,3,2,[1496-1696],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1974,98001,[1654-1904],[9251-9650],[200000-300000)
8636,7298040310,5,2.5,[3707-3907],[14751-21509],2,0,Very Poor,OK,Very High Quality and Design,[3790-4039],NoBasement,1991,98023,[3160-3410],[12051-12450],[500000-600000)
8637,2525049259,4,4.5,[4109-4309],[11871-14750],2,0,Very Poor,OK,Good Quality And Desgin,[4040-4289],NoBasement,2004,98039,[2909-3159],[12051-12450],[2100000-2200000)
8638,8813400245,3,1.75,[1094-1294],[4275-5025],1.5,0,Very Poor,Good,Good Quality And Desgin,[1040-1289],NoBasement,1930,98105,[1905-2155],[3651-3850],[600000-700000)
8639,6204410200,3,2,[1496-1696],[8781-9531],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1977,98011,[1905-2155],[8851-9250],[300000-400000)
8640,4399210110,3,1.75,[1697-1897],[10283-11870],2,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1976,98002,[1905-2155],[11251-11650],[200000-300000)
8641,2291400342,3,2.25,[1295-1495],<=1269,3,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,2007,98133,[1152-1402],[1051-1250],[200000-300000)
8642,1068000150,4,3.25,[3908-4108],[7279-8029],2,0,OK,Good,Very High Quality and Design,[2540-2789],[1218-1368],1933,98199,[2909-3159],[7251-7650],[2000000-2100000)
8643,993001342,3,2.25,[1295-1495],[1270-2020],3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2005,98103,[1403-1653],[1251-1450],[300000-400000)
8644,6362900080,6,3,[2702-2902],[7279-8029],2,0,Very Poor,OK,Average Quality And Design,[2790-3039],NoBasement,1980,98144,[1403-1653],[1651-1850],[500000-600000)
8645,1061500630,5,2.75,[2702-2902],[7279-8029],1.5,0,Very Poor,Good,Average Quality And Design,[2790-3039],NoBasement,1965,98056,[1403-1653],[7251-7650],[300000-400000)
8646,8562790940,3,2.75,[1697-1897],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],<=160,2013,98027,[2407-2657],[2651-2850],[500000-600000)
8647,2895800770,2,1.75,[1094-1294],[1270-2020],2,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2014,98106,[1403-1653],[1851-2050],[200000-300000)
8648,3832050860,3,2,[1496-1696],[4275-5025],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,2006,98042,[2156-2406],[4851-5250],[200000-300000)
8649,2872900280,4,2.25,[2903-3103],[10283-11870],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[1520-1670],1984,98074,[1654-1904],[10851-11250],[500000-600000)
8650,1332700030,2,2.25,[1496-1696],[1270-2020],2,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1979,98056,[1905-2155],[1851-2050],[200000-300000)
8651,1402630270,3,1.75,[1697-1897],[8781-9531],1,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[312-462],1985,98058,[2156-2406],[8851-9250],[300000-400000)
8652,3822200164,3,2.25,[1697-1897],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[614-764],1987,98125,[1654-1904],[8051-8450],[400000-500000)
8653,9238500190,4,2.25,[2501-2701],[21510-37540],1,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],[765-915],1968,98072,[2407-2657],[13651-14050],[400000-500000)
8654,952001495,4,1.75,[2099-2299],[5026-5776],1,0,OK,OK,Average Quality And Design,[1290-1539],[765-915],1975,98116,[1403-1653],[5651-6050],[500000-600000)
8655,7519000580,4,1,[1295-1495],[3524-4274],1.5,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1926,98117,[1403-1653],[3651-3850],[600000-700000)
8656,3261000080,4,2.75,[2300-2500],[8781-9531],1,0,Poor,OK,Good Quality And Desgin,[1540-1789],[765-915],1976,98034,[2156-2406],[9251-9650],[700000-800000)
8657,2917200675,2,1.75,[1496-1696],[3524-4274],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[161-311],1947,98103,[1152-1402],[4051-4450],[300000-400000)
8658,9274200316,3,2.5,[1496-1696],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2008,98116,[1654-1904],[1251-1450],[500000-600000)
8659,7399000230,4,2.5,[2099-2299],[7279-8029],1,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[765-915],1965,98055,[2156-2406],[7251-7650],[300000-400000)
8660,3528000260,4,2.5,[3506-3706],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],NoBasement,1988,98053,[2658-2908],[13651-14050],[900000-1000000)
8661,4379400490,4,2.5,[2300-2500],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2006,98074,[2407-2657],[5251-5650],[600000-700000)
8662,9476200650,2,1,[893-1093],[7279-8029],1,0,Very Poor,Excellent,Bad Quality And Design,[790-1039],NoBasement,1942,98056,[1152-1402],[6451-6850],[200000-300000)
8663,7137950720,4,2.5,[2300-2500],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1992,98092,[2156-2406],[6851-7250],[300000-400000)
8664,5013500110,2,1,[893-1093],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[161-311],1950,98116,[1152-1402],[6451-6850],[400000-500000)
8665,7893804340,4,2.5,[2501-2701],[8030-8780],1,0,Good,Good,Average Quality And Design,[1290-1539],[1067-1217],1967,98198,[1905-2155],[8451-8850],[400000-500000)
8666,2197600451,5,2,[2099-2299],[2021-3523],2,0,Very Poor,OK,Average Quality And Design,[2040-2289],NoBasement,1905,98122,[1152-1402],[2251-2450],[600000-700000)
8667,6431000987,3,2.25,[1496-1696],[1270-2020],3,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2008,98103,[1152-1402],[1451-1650],[300000-400000)
8668,6848200018,4,2.75,[2903-3103],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],[916-1066],1906,98102,[1152-1402],[2051-2250],[800000-900000)
8669,3126049436,3,2.5,[1697-1897],[1270-2020],3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[161-311],2004,98103,[1403-1653],[1251-1450],[400000-500000)
8670,4024101052,3,1,[1094-1294],[5777-6527],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1950,98155,[1403-1653],[8851-9250],[300000-400000)
8671,1085623710,4,2.5,[2300-2500],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2014,98030,[2658-2908],[5251-5650],[400000-500000)
